,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.2157,1,,,29,exp_g2,0
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.8658,1,,,29,exp_g2,0
40,100,l2,f,en,na,-,rshift,1,NA,rshift,2.2438,1,,,29,exp_g2,0
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.363,1,,,29,exp_g2,0
42,102,l2,f,en,na,1.021105,rshift,1,NA,lshift,4.4816,0,,,29,exp_g2,0
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.4508,1,,,29,exp_g2,0
44,104,l2,f,en,na,-,rshift,1,NA,rshift,2.0598,1,,,29,exp_g2,0
45,105,l2,f,en,na,-,lshift,1,NA,lshift,2.7404,1,,,29,exp_g2,0
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.6946,1,,,29,exp_g2,0
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.276,1,,,29,exp_g2,0
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.6218,1,,,29,exp_g2,0
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.9338,1,,,29,exp_g2,0
50,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.4316,1,,,29,exp_g2,0
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""rshift""]",[2.4456000000238873],29,exp_g2,0
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2830000000001291,2.370700000047691]",29,exp_g2,0
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4541999999285053,3.038099999904489]",29,exp_g2,0
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5016000000239274,2.189600000023802]",29,exp_g2,0
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.716100000023971,3.0996000000238837]",29,exp_g2,0
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.758700000047611,3.269399999976031]",29,exp_g2,0
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2831999999284562,2.5836000000238073]",29,exp_g2,0
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.18260000002374,2.30169999992836]",29,exp_g2,0
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.403600000023971,2.8665000000000873]",29,exp_g2,0
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3552999999524218,2.4746000000238837]",29,exp_g2,0
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.3136,1,,,29,exp_g2,0
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.5667,1,,,29,exp_g2,0
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,3.5795,1,,,29,exp_g2,0
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,3.1161,0,,,29,exp_g2,0
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.3829,1,,,29,exp_g2,0
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,2.8025,1,,,29,exp_g2,0
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.5112,1,,,29,exp_g2,0
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.7744,1,,,29,exp_g2,0
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.8801,1,,,29,exp_g2,0
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,3.5883,1,,,29,exp_g2,0
