,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
1,11,l1,t,es,na,0.944375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.797099999904617,3.888899999976161]",64,exp_g2,6
2,12,l1,t,es,na,0.823703,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.2661999999284035,4.0294999999999845]",64,exp_g2,6
3,13,l1,t,es,na,1.352093,,2,1,,NA,NA,"[""rshift"",""lshift""]","[1.5463999999761882,2.9583999999762227]",64,exp_g2,6
4,14,l1,t,es,na,0.788685,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.3582000000476455,2.971200000047702]",64,exp_g2,6
5,15,l1,t,es,na,0.882114,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.0434999999999945,2.8091999999285235]",64,exp_g2,6
6,16,l1,t,es,na,1.694902,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3786999999284717,3.210199999928477]",64,exp_g2,6
7,17,l1,t,es,na,1.328805,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.563399999976241,2.8248000000716047]",64,exp_g2,6
8,18,l1,t,es,na,0.900375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4440000000000737,2.6866999999284644]",64,exp_g2,6
9,19,l1,t,es,na,1.44153,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.0628000000715474,3.301200000047686]",64,exp_g2,6
10,20,l1,t,es,na,0.99676,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.03189999997619,2.9586999999285126]",64,exp_g2,6
11,21,l2,t,es,na,0.704021,lshift,1,NA,lshift,2.3075,1,,,64,exp_g2,6
12,22,l2,t,es,na,0.863963,rshift,1,NA,rshift,2.179,1,,,64,exp_g2,6
13,23,l2,t,es,na,0.806296,lshift,1,NA,lshift,2.4533,1,,,64,exp_g2,6
14,24,l2,t,es,na,0.817267,rshift,1,NA,rshift,3.2273,1,,,64,exp_g2,6
15,25,l2,t,es,na,0.909694,lshift,1,NA,rshift,3.6813,0,,,64,exp_g2,6
16,26,l2,t,es,na,0.977641,rshift,1,NA,rshift,2.6542,1,,,64,exp_g2,6
17,27,l2,t,es,na,0.619246,lshift,1,NA,lshift,2.3065,1,,,64,exp_g2,6
18,28,l2,t,es,na,0.937816,rshift,1,NA,rshift,2.1899,1,,,64,exp_g2,6
19,29,l2,t,es,na,1.122001,lshift,1,NA,lshift,3.8531,1,,,64,exp_g2,6
20,30,l2,t,es,na,1.133667,rshift,1,NA,rshift,2.7625,1,,,64,exp_g2,6
21,61,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.7294999999999732],64,exp_g2,6
22,62,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.5626999999284408],64,exp_g2,6
23,63,l1,f,en,na,0.351376,,2,NA,,NA,NA,"[""lshift""]",[1.288000000000011],64,exp_g2,6
24,64,l1,f,en,na,0.428572,,2,NA,,NA,NA,"[""lshift""]",[1.4357000000476887],64,exp_g2,6
25,65,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.5491000000238273],64,exp_g2,6
26,66,l1,f,en,na,0.780001,,2,NA,,NA,NA,"[""lshift"",""lshift""]","[1.4377000000476983,2.367899999976146]",64,exp_g2,6
27,67,l1,f,en,na,0.950804,,2,NA,,NA,NA,"[""lshift"",""lshift""]","[1.6870999999046035,2.7916999999284826]",64,exp_g2,6
28,68,l1,f,en,na,0.600784,,2,NA,,NA,NA,"[""lshift""]",[2.35780000007162],64,exp_g2,6
29,69,l1,f,en,na,-,,2,NA,,NA,NA,"[""rshift"",""lshift"",""rshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift""]","[1.4228999999761527,1.737299999952313,2.3685999999046317,2.8493999999761854,3.324199999928453,3.477299999952322,3.6308999999761795,3.796699999928478,3.9523999999761372,4.11289999997615,4.275899999976161]",64,exp_g2,6
30,70,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.428099999904589],64,exp_g2,6
31,71,l1,f,en,na,1.261129,,2,NA,,NA,NA,"[""lshift""]",[1.8771000000238018],64,exp_g2,6
32,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[1.7167999999522863],64,exp_g2,6
33,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift""]",[1.5636000000238255],64,exp_g2,6
34,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.8684000000953347],64,exp_g2,6
35,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[1.4157999999523554],64,exp_g2,6
36,96,l2,f,en,na,-,rshift,1,NA,rshift,1.9947,1,,,64,exp_g2,6
37,97,l2,f,en,na,-,lshift,1,NA,lshift,2.1695,1,,,64,exp_g2,6
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.3274,1,,,64,exp_g2,6
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.9023,1,,,64,exp_g2,6
40,100,l2,f,en,na,-,rshift,1,NA,rshift,2.1864,1,,,64,exp_g2,6
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.3614,1,,,64,exp_g2,6
42,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.699,1,,,64,exp_g2,6
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.3238,1,,,64,exp_g2,6
44,104,l2,f,en,na,-,rshift,1,NA,rshift,1.8828,1,,,64,exp_g2,6
45,105,l2,f,en,na,-,lshift,1,NA,lshift,2.457,1,,,64,exp_g2,6
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.7815,1,,,64,exp_g2,6
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.1982,1,,,64,exp_g2,6
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.1623,1,,,64,exp_g2,6
