,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
1,70,l1,f,en,na,-,lshift,1,NA,lshift,2.6086,1,,,86,exp_g1,-2
29,71,l1,f,en,na,1.261129,rshift,1,NA,rshift,2.5574,1,,,86,exp_g1,-2
22,72,l1,f,en,na,0.83156,lshift,1,NA,lshift,1.9953,1,,,86,exp_g1,-2
27,73,l1,f,en,na,0.877576,rshift,1,NA,rshift,2.1087,1,,,86,exp_g1,-2
10,74,l1,f,en,na,0.396484,lshift,1,NA,lshift,1.752,1,,,86,exp_g1,-2
12,75,l1,f,en,na,0.913493,rshift,1,NA,rshift,2.1912,1,,,86,exp_g1,-2
64,96,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4691000001430439],86,exp_g1,-2
62,97,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.438400000095271],86,exp_g1,-2
41,98,l2,f,en,na,0.376142,,2,NA,,NA,NA,"[""lshift""]",[1.5436000001431012],86,exp_g1,-2
37,99,l2,f,en,na,0.462405,,2,NA,,NA,NA,"[""lshift""]",[1.100499999999954],86,exp_g1,-2
67,100,l2,f,en,na,-,,2,NA,,NA,NA,"[""rshift"",""lshift""]","[1.488200000047641,2.12210000014295]",86,exp_g1,-2
44,101,l2,f,en,na,0.924484,,2,NA,,NA,NA,"[""lshift""]",[1.501599999904613],86,exp_g1,-2
61,102,l2,f,en,na,1.021105,,2,NA,,NA,NA,"[""lshift""]",[1.4913999998569807],86,exp_g1,-2
66,103,l2,f,en,na,0.594925,,2,NA,,NA,NA,"[""lshift""]",[1.3582000000476455],86,exp_g1,-2
70,104,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4499999999999318],86,exp_g1,-2
46,105,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.2552999999523422],86,exp_g1,-2
68,106,l2,f,en,na,1.203962,,2,NA,,NA,NA,"[""lshift"",""rshift""]","[1.1535000000000082,2.386600000143062]",86,exp_g1,-2
39,107,l2,f,en,na,0.740095,,2,NA,,NA,NA,"[""lshift""]",[1.1512999999523004],86,exp_g1,-2
51,108,l2,f,en,na,0.818995,,2,NA,,NA,NA,"[""lshift""]",[1.4825999999046644],86,exp_g1,-2
48,109,l2,f,en,na,0.344097,,2,NA,,NA,NA,"[""lshift""]",[1.8273000001907462],86,exp_g1,-2
42,110,l2,f,en,na,0.973278,,2,NA,,NA,NA,"[""lshift""]",[1.1829000000953442],86,exp_g1,-2
35,131,l1,t,es,f0u,0.7884375,lshift,1,NA,lshift,2.0444,1,,,86,exp_g1,-2
32,132,l1,t,es,f0u,0.92128125,rshift,1,NA,rshift,2.2591,1,,,86,exp_g1,-2
28,133,l1,t,es,f0u,0.77825,lshift,1,NA,lshift,2.4687,1,,,86,exp_g1,-2
8,134,l1,t,es,f0u,0.91259375,rshift,1,NA,rshift,3.1593,1,,,86,exp_g1,-2
26,135,l1,t,es,f0u,0.8595,lshift,1,NA,lshift,2.236,1,,,86,exp_g1,-2
17,136,l1,t,es,f0u,0.974875,rshift,1,NA,rshift,2.8425,1,,,86,exp_g1,-2
31,137,l1,t,es,f0u,0.635125,lshift,1,NA,lshift,2.1904,1,,,86,exp_g1,-2
9,138,l1,t,es,f0u,0.9708125,rshift,1,NA,rshift,2.3275,1,,,86,exp_g1,-2
11,139,l1,t,es,f0u,1.1799375,lshift,1,NA,lshift,2.8033,1,,,86,exp_g1,-2
33,140,l1,t,es,f0u,1.108625,rshift,1,NA,rshift,3.2168,1,,,86,exp_g1,-2
49,161,l2,t,es,f0c,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.484599999904674,2.032799999952317]",86,exp_g1,-2
53,162,l2,t,es,f0c,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5711000001430193,1.9832000000476455]",86,exp_g1,-2
59,163,l2,t,es,f0c,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.6870000000000118,2.934299999952259]",86,exp_g1,-2
56,164,l2,t,es,f0c,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4207000000476455,1.8818999998569552]",86,exp_g1,-2
63,165,l2,t,es,f0c,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4860000000001037,1.8854000000953874]",86,exp_g1,-2
47,166,l2,t,es,f0c,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3474000000953765,2.75]",86,exp_g1,-2
65,167,l2,t,es,f0c,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.536599999904638,2.7061999998093142]",86,exp_g1,-2
43,168,l2,t,es,f0c,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3155999999046344,1.8607999999523486]",86,exp_g1,-2
55,169,l2,t,es,f0c,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4370000000000118,2.078200000047673]",86,exp_g1,-2
40,170,l2,t,es,f0c,0.82653125,,2,1,,NA,NA,"[""rshift"",""lshift""]","[1.849099999904638,2.3845999999045944]",86,exp_g1,-2
