,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
19,29,l2,t,es,na,1.122001,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2666000000238569,2.452400000035766]",21,exp_g1,50
20,30,l2,t,es,na,1.133667,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.333900000035669,2.31870000004767]",21,exp_g1,50
21,61,l1,f,en,na,-,rshift,1,NA,rshift,1.5351,1,,,21,exp_g1,50
22,62,l1,f,en,na,-,lshift,1,NA,lshift,1.647,1,,,21,exp_g1,50
23,63,l1,f,en,na,0.351376,rshift,1,NA,rshift,1.7298,1,,,21,exp_g1,50
24,64,l1,f,en,na,0.428572,lshift,1,NA,lshift,1.6783,1,,,21,exp_g1,50
25,65,l1,f,en,na,-,rshift,1,NA,rshift,1.7105,1,,,21,exp_g1,50
26,66,l1,f,en,na,0.780001,lshift,1,NA,lshift,2.0605,1,,,21,exp_g1,50
27,67,l1,f,en,na,0.950804,rshift,1,NA,rshift,2.1114,1,,,21,exp_g1,50
28,68,l1,f,en,na,0.600784,lshift,1,NA,lshift,2.1106,1,,,21,exp_g1,50
29,69,l1,f,en,na,-,rshift,1,NA,rshift,2.0937,1,,,21,exp_g1,50
30,70,l1,f,en,na,-,lshift,1,NA,lshift,2.0452,1,,,21,exp_g1,50
31,71,l1,f,en,na,1.261129,rshift,1,NA,rshift,2.6437,1,,,21,exp_g1,50
32,72,l1,f,en,na,0.83156,lshift,1,NA,lshift,1.9341,1,,,21,exp_g1,50
33,73,l1,f,en,na,0.877576,rshift,1,NA,rshift,2.0781,1,,,21,exp_g1,50
34,74,l1,f,en,na,0.396484,lshift,1,NA,lshift,1.7133,1,,,21,exp_g1,50
35,75,l1,f,en,na,0.913493,rshift,1,NA,rshift,2.1633,1,,,21,exp_g1,50
36,96,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.2355000000000018],21,exp_g1,50
37,97,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4343000000119446],21,exp_g1,50
38,98,l2,f,en,na,0.376142,,2,NA,,NA,NA,"[""lshift""]",[1.2858000000119318],21,exp_g1,50
39,99,l2,f,en,na,0.462405,,2,NA,,NA,NA,"[""lshift""]",[1.2498000000118736],21,exp_g1,50
40,100,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.289000000000044],21,exp_g1,50
41,101,l2,f,en,na,0.924484,,2,NA,,NA,NA,"[""lshift""]",[1.3920999999642731],21,exp_g1,50
42,102,l2,f,en,na,1.021105,,2,NA,,NA,NA,"[""lshift"",""rshift"",""lshift""]","[1.3666999999881,2.1901999999880672,3.0068000000119355]",21,exp_g1,50
43,103,l2,f,en,na,0.594925,,2,NA,,NA,NA,"[""lshift""]",[1.6335000000000264],21,exp_g1,50
44,104,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift"",""lshift""]","[1.1434999999999604,1.8328000000119005]",21,exp_g1,50
45,105,l2,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.2999999999999545],21,exp_g1,50
46,106,l2,f,en,na,1.203962,,2,NA,,NA,NA,"[""lshift""]",[1.3696999999881427],21,exp_g1,50
47,107,l2,f,en,na,0.740095,,2,NA,,NA,NA,"[""lshift""]",[1.218999999999994],21,exp_g1,50
48,108,l2,f,en,na,0.818995,,2,NA,,NA,NA,"[""lshift""]",[1.3015000000000327],21,exp_g1,50
49,109,l2,f,en,na,0.344097,,2,NA,,NA,NA,"[""lshift""]",[1.1911000000238232],21,exp_g1,50
50,110,l2,f,en,na,0.973278,,2,NA,,NA,NA,"[""lshift""]",[1.5448000000119464],21,exp_g1,50
51,131,l1,t,es,f0u,0.7884375,lshift,1,NA,lshift,1.9173,1,,,21,exp_g1,50
52,132,l1,t,es,f0u,0.92128125,rshift,1,NA,rshift,2.2807,1,,,21,exp_g1,50
53,133,l1,t,es,f0u,0.77825,lshift,1,NA,lshift,2.2766,1,,,21,exp_g1,50
54,134,l1,t,es,f0u,0.91259375,rshift,1,NA,rshift,2.3233,1,,,21,exp_g1,50
55,135,l1,t,es,f0u,0.8595,lshift,1,NA,lshift,2.1342,1,,,21,exp_g1,50
56,136,l1,t,es,f0u,0.974875,rshift,1,NA,rshift,2.3907,1,,,21,exp_g1,50
57,137,l1,t,es,f0u,0.635125,lshift,1,NA,lshift,2.1981,1,,,21,exp_g1,50
58,138,l1,t,es,f0u,0.9708125,rshift,1,NA,rshift,2.3004,1,,,21,exp_g1,50
59,139,l1,t,es,f0u,1.1799375,lshift,1,NA,lshift,2.6248,1,,,21,exp_g1,50
60,140,l1,t,es,f0u,1.108625,rshift,1,NA,rshift,2.4481,1,,,21,exp_g1,50
61,161,l2,t,es,f0c,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4207999999523508,2.045399999976098]",21,exp_g1,50
62,162,l2,t,es,f0c,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.475500000000011,2.10269999998809]",21,exp_g1,50
63,163,l2,t,es,f0c,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.485099999964234,3.0324999999999704]",21,exp_g1,50
64,164,l2,t,es,f0c,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5539000000356964,2.0692000000476582]",21,exp_g1,50
65,165,l2,t,es,f0c,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3373000000119077,2.1348999999761418]",21,exp_g1,50
66,166,l2,t,es,f0c,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2836000000238528,2.9517000000477083]",21,exp_g1,50
67,167,l2,t,es,f0c,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.422599999964234,2.2998999999761622]",21,exp_g1,50
68,168,l2,t,es,f0c,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.507299999952295,2.091799999952343]",21,exp_g1,50
69,169,l2,t,es,f0c,1.2804375,,2,1,,NA,NA,"[""rshift"",""lshift"",""lshift"",""rshift""]","[1.2061999999880868,1.8071000000238655,2.242600000023856,3.1916000000238682]",21,exp_g1,50
70,170,l2,t,es,f0c,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.31870000004767,2.0592000000476673]",21,exp_g1,50
