,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
33,28,l2,t,es,na,0.937816,rshift,1,NA,rshift,2.215,1,,,91,exp_g2,9
12,29,l2,t,es,na,1.122001,lshift,1,NA,rshift,3.1237,0,,,91,exp_g2,9
25,30,l2,t,es,na,1.133667,rshift,1,NA,rshift,2.6993,1,,,91,exp_g2,9
56,61,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.2135000000000105],91,exp_g2,9
55,62,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.2699999999999818],91,exp_g2,9
68,63,l1,f,en,na,0.351376,,2,NA,,NA,NA,"[""lshift""]",[1.5897000000476282],91,exp_g2,9
70,64,l1,f,en,na,0.428572,,2,NA,,NA,NA,"[""lshift""]",[1.9174000000953129],91,exp_g2,9
49,65,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4345999999046057],91,exp_g2,9
42,66,l1,f,en,na,0.780001,,2,NA,,NA,NA,"[""lshift""]",[1.5130999999046253],91,exp_g2,9
51,67,l1,f,en,na,0.950804,,2,NA,,NA,NA,"[""lshift""]",[1.484099999904629],91,exp_g2,9
62,68,l1,f,en,na,0.600784,,2,NA,,NA,NA,"[""lshift""]",[1.4013999998569489],91,exp_g2,9
69,69,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.5844000000953429],91,exp_g2,9
63,70,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4840000000000373],91,exp_g2,9
40,71,l1,f,en,na,1.261129,,2,NA,,NA,NA,"[""lshift""]",[1.500799999952335],91,exp_g2,9
52,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[2.1823999998569548],91,exp_g2,9
64,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift""]",[1.279899999856866],91,exp_g2,9
53,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.3670999999046671],91,exp_g2,9
50,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[1.7017000000477083],91,exp_g2,9
1,96,l2,f,en,na,-,rshift,1,NA,rshift,2.0939,1,,,91,exp_g2,9
17,97,l2,f,en,na,-,lshift,1,NA,lshift,1.9441,1,,,91,exp_g2,9
22,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.0133,1,,,91,exp_g2,9
26,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.5997,1,,,91,exp_g2,9
15,100,l2,f,en,na,-,rshift,1,NA,rshift,1.4305,1,,,91,exp_g2,9
13,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.3657,1,,,91,exp_g2,9
16,102,l2,f,en,na,1.021105,rshift,1,NA,lshift,2.1492,0,,,91,exp_g2,9
18,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,1.9735,1,,,91,exp_g2,9
9,104,l2,f,en,na,-,rshift,1,NA,rshift,1.8791,1,,,91,exp_g2,9
24,105,l2,f,en,na,-,lshift,1,NA,lshift,1.8509,1,,,91,exp_g2,9
2,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.5917,1,,,91,exp_g2,9
28,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.1925,1,,,91,exp_g2,9
34,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,3.9452,1,,,91,exp_g2,9
19,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.6449,1,,,91,exp_g2,9
7,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.1783,1,,,91,exp_g2,9
32,141,l2,t,es,f0u,0.75509375,lshift,1,NA,lshift,2.1663,1,,,91,exp_g2,9
30,142,l2,t,es,f0u,0.73509375,rshift,1,NA,lshift,2.6196,0,,,91,exp_g2,9
11,143,l2,t,es,f0u,1.55846875,lshift,1,NA,lshift,3.3077,1,,,91,exp_g2,9
23,144,l2,t,es,f0u,0.69834375,rshift,1,NA,rshift,2.2461,1,,,91,exp_g2,9
21,145,l2,t,es,f0u,0.825,lshift,1,NA,lshift,2.0656,1,,,91,exp_g2,9
14,146,l2,t,es,f0u,1.63628125,rshift,1,NA,rshift,2.9649,1,,,91,exp_g2,9
4,147,l2,t,es,f0u,1.025125,lshift,1,NA,lshift,3.06,1,,,91,exp_g2,9
27,148,l2,t,es,f0u,0.739,rshift,1,NA,rshift,2.3961,1,,,91,exp_g2,9
31,149,l2,t,es,f0u,1.2804375,lshift,1,NA,lshift,2.5612,1,,,91,exp_g2,9
3,150,l2,t,es,f0u,0.82653125,rshift,1,NA,rshift,2.2625,1,,,91,exp_g2,9
46,151,l1,t,es,f0c,0.7884375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.367800000190698,2.252200000047651]",91,exp_g2,9
38,152,l1,t,es,f0c,0.92128125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.6188000001907312,2.2076000001430316]",91,exp_g2,9
59,153,l1,t,es,f0c,0.77825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4492000000477105,2.724400000095386]",91,exp_g2,9
47,154,l1,t,es,f0c,0.91259375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5228999998569748,2.519099999904654]",91,exp_g2,9
65,155,l1,t,es,f0c,0.8595,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5994999999999209,1.916800000190733]",91,exp_g2,9
60,156,l1,t,es,f0c,0.974875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.383100000143088,2.4244000000953747]",91,exp_g2,9
45,157,l1,t,es,f0c,0.635125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3662000000476837,2.1771000001430707]",91,exp_g2,9
48,158,l1,t,es,f0c,0.9708125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4541000001430575,2.3125]",91,exp_g2,9
57,159,l1,t,es,f0c,1.1799375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.333600000143008,2.899299999952291]",91,exp_g2,9
67,160,l1,t,es,f0c,1.108625,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5845999999046398,2.7996999998092633]",91,exp_g2,9
