,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
34,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.5493999999910102],27,exp_g2,14
35,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[1.461500000000001],27,exp_g2,14
36,96,l2,f,en,na,-,rshift,1,NA,rshift,2.1834,1,,,27,exp_g2,14
37,97,l2,f,en,na,-,lshift,1,NA,lshift,1.869,1,,,27,exp_g2,14
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,1.7692,1,,,27,exp_g2,14
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.6428,1,,,27,exp_g2,14
40,100,l2,f,en,na,-,rshift,1,NA,rshift,1.7054,1,,,27,exp_g2,14
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.3441,1,,,27,exp_g2,14
42,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.1842,1,,,27,exp_g2,14
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,1.9997,1,,,27,exp_g2,14
44,104,l2,f,en,na,-,rshift,1,NA,rshift,1.7226,1,,,27,exp_g2,14
45,105,l2,f,en,na,-,lshift,1,NA,lshift,2.3531,1,,,27,exp_g2,14
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.6429,1,,,27,exp_g2,14
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.2616,1,,,27,exp_g2,14
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.1914,1,,,27,exp_g2,14
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.8477,1,,,27,exp_g2,14
50,110,l2,f,en,na,0.973278,rshift,1,NA,lshift,2.5838,0,,,27,exp_g2,14
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.517099999994116,2.000900000006027]",27,exp_g2,14
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.1675000000000182,1.9011000000090235]",27,exp_g2,14
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.1842000000029884,3.250900000005913]",27,exp_g2,14
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.1859000000059723,1.9184999999999945]",27,exp_g2,14
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.6172000000029811,2.574599999994007]",27,exp_g2,14
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.384599999994066,2.697999999999979]",27,exp_g2,14
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5092999999970402,2.6195999999940227]",27,exp_g2,14
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5172999999970216,2.117200000002981]",27,exp_g2,14
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.316799999996988,2.4309999999999263]",27,exp_g2,14
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5856000000089807,2.251900000006003]",27,exp_g2,14
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.9195,1,,,27,exp_g2,14
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.5346,1,,,27,exp_g2,14
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,4.3531,1,,,27,exp_g2,14
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,3.6532,0,,,27,exp_g2,14
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.3927,1,,,27,exp_g2,14
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,4.4179,1,,,27,exp_g2,14
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.1959,1,,,27,exp_g2,14
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.3774,1,,,27,exp_g2,14
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.6661,1,,,27,exp_g2,14
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,4.0264,1,,,27,exp_g2,14
