,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
31,26,l2,t,es,na,0.977641,rshift,1,NA,rshift,2.377,1,,,73,exp_g2,7
11,27,l2,t,es,na,0.619246,lshift,1,NA,lshift,2.149,1,,,73,exp_g2,7
17,28,l2,t,es,na,0.937816,rshift,1,NA,rshift,2.373,1,,,73,exp_g2,7
35,29,l2,t,es,na,1.122001,lshift,1,NA,lshift,3.139,1,,,73,exp_g2,7
18,30,l2,t,es,na,1.133667,rshift,1,NA,rshift,2.688,1,,,73,exp_g2,7
67,61,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.747000000000071],73,exp_g2,7
42,62,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.7069999999999936],73,exp_g2,7
48,63,l1,f,en,na,0.351376,,2,NA,,NA,NA,"[""lshift""]",[1.4379999999999882],73,exp_g2,7
59,64,l1,f,en,na,0.428572,,2,NA,,NA,NA,"[""lshift""]",[1.9560000000000173],73,exp_g2,7
43,65,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.4309999999999832],73,exp_g2,7
65,66,l1,f,en,na,0.780001,,2,NA,,NA,NA,"[""lshift""]",[1.5049999999999955],73,exp_g2,7
52,67,l1,f,en,na,0.950804,,2,NA,,NA,NA,"[""lshift""]",[1.808999999999969],73,exp_g2,7
46,68,l1,f,en,na,0.600784,,2,NA,,NA,NA,"[""lshift""]",[1.7550000000000523],73,exp_g2,7
51,69,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.8079999999999927],73,exp_g2,7
63,70,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.241999999999962],73,exp_g2,7
39,71,l1,f,en,na,1.261129,,2,NA,,NA,NA,"[""lshift""]",[1.5459999999999923],73,exp_g2,7
66,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[1.6609999999999445],73,exp_g2,7
36,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift""]",[1.3419999999999845],73,exp_g2,7
58,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.6380000000000337],73,exp_g2,7
60,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[1.9629999999999654],73,exp_g2,7
25,96,l2,f,en,na,-,rshift,1,NA,rshift,2.29,1,,,73,exp_g2,7
13,97,l2,f,en,na,-,lshift,1,NA,lshift,2.118,1,,,73,exp_g2,7
7,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,1.878,1,,,73,exp_g2,7
28,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.825,1,,,73,exp_g2,7
14,100,l2,f,en,na,-,rshift,1,NA,rshift,1.942,1,,,73,exp_g2,7
19,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.474,1,,,73,exp_g2,7
6,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.255,1,,,73,exp_g2,7
26,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.176,1,,,73,exp_g2,7
22,104,l2,f,en,na,-,rshift,1,NA,rshift,1.785,1,,,73,exp_g2,7
21,105,l2,f,en,na,-,lshift,1,NA,lshift,1.958,1,,,73,exp_g2,7
8,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.704,1,,,73,exp_g2,7
5,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.438,1,,,73,exp_g2,7
27,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.439,1,,,73,exp_g2,7
2,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.811,1,,,73,exp_g2,7
15,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.425,1,,,73,exp_g2,7
4,141,l2,t,es,f0u,0.75509375,lshift,1,NA,lshift,2.198,1,,,73,exp_g2,7
24,142,l2,t,es,f0u,0.73509375,rshift,1,NA,rshift,3,1,,,73,exp_g2,7
16,143,l2,t,es,f0u,1.55846875,lshift,1,NA,lshift,3.342,1,,,73,exp_g2,7
23,144,l2,t,es,f0u,0.69834375,rshift,1,NA,rshift,2.368,1,,,73,exp_g2,7
32,145,l2,t,es,f0u,0.825,lshift,1,NA,lshift,2.264,1,,,73,exp_g2,7
3,146,l2,t,es,f0u,1.63628125,rshift,1,NA,rshift,3.342,1,,,73,exp_g2,7
34,147,l2,t,es,f0u,1.025125,lshift,1,NA,lshift,2.776,1,,,73,exp_g2,7
20,148,l2,t,es,f0u,0.739,rshift,1,NA,rshift,2.226,1,,,73,exp_g2,7
29,149,l2,t,es,f0u,1.2804375,lshift,1,NA,lshift,2.587,1,,,73,exp_g2,7
33,150,l2,t,es,f0u,0.82653125,rshift,1,NA,rshift,2.506,1,,,73,exp_g2,7
64,151,l1,t,es,f0c,0.7884375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5960000000000036,2.2210000000000036]",73,exp_g2,7
62,152,l1,t,es,f0c,0.92128125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.7139999999999418,2.4489999999999554]",73,exp_g2,7
38,153,l1,t,es,f0c,0.77825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.8120000000000118,2.329999999999984]",73,exp_g2,7
41,154,l1,t,es,f0c,0.91259375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.660000000000025,2.7560000000000286]",73,exp_g2,7
47,155,l1,t,es,f0c,0.8595,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.579999999999984,2.430999999999983]",73,exp_g2,7
44,156,l1,t,es,f0c,0.974875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.579999999999984,2.450999999999965]",73,exp_g2,7
68,157,l1,t,es,f0c,0.635125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.7039999999999509,2.34699999999998]",73,exp_g2,7
54,158,l1,t,es,f0c,0.9708125,,2,1,,NA,NA,"[""lshift""]",[1.7210000000000036],73,exp_g2,7
57,159,l1,t,es,f0c,1.1799375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.822999999999979,2.8309999999999036]",73,exp_g2,7
55,160,l1,t,es,f0c,1.108625,,2,1,,NA,NA,"[""rshift""]",[1.907000000000039],73,exp_g2,7
,,,,,,,,,,,,,,,,,
