participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_trial_key.rt,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,100,l2,f,en,na,audio/100.wav,,l2_f_en_na_100,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.3011000000014974,3.4014000000059923]",0,23,23,4,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,122,l2,f,sp,na,audio/122.wav,,l2_f_sp_na_122,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.9171000000014828,3.234899999998447]",0,24,24,26,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,124,l2,f,sp,na,audio/124.wav,,l2_f_sp_na_124,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.7553000000044676,3.217100000001551]",0,25,25,28,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,104,l2,f,en,na,audio/104.wav,,l2_f_en_na_104,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.8700000000000045,3.8233000000044512]",0,26,26,8,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,098,l2,f,en,na,audio/098.wav,,l2_f_en_na_098,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.800100000001521,2.66700000000003]",0,27,27,2,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,123,l2,f,sp,na,audio/123.wav,,l2_f_sp_na_123,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.087400000005914,3.907400000005964]",0,28,28,27,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,166,l2,t,es,f0c,audio/166.wav,,l2_t_es_f0c_166,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift"",""lshift"",""rshift""]","[1.259999999999991,1.8295000000000528,2.291800000004514,3.144400000006044]",0,29,29,50,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,116,l2,f,se,na,audio/116.wav,,l2_f_se_na_116,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.4862000000028956,3.789200000002893]",0,30,30,20,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,102,l2,f,en,na,audio/102.wav,,l2_f_en_na_102,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.4532999999969434,2.97010000000148]",0,31,31,6,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,022,l2,t,es,na,audio/022.wav,,l2_t_es_na_022,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.8796999999955233,2.7613999999985026]",0,32,32,36,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,118,l2,f,se,na,audio/118.wav,,l2_f_se_na_118,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.2491000000014765,3.7670000000000528]",0,33,33,22,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,125,l2,f,sp,na,audio/125.wav,,l2_f_sp_na_125,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.7502000000029057,3.2007000000029393]",0,34,34,29,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,161,l2,t,es,f0c,audio/161.wav,,l2_t_es_f0c_161,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.3746000000015783,2.8007000000030757]",0,35,35,45,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,097,l2,f,en,na,audio/097.wav,,l2_f_en_na_097,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.634700000003022,2.84889999999848]",0,36,36,1,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,126,l2,f,sp,na,audio/126.wav,,l2_f_sp_na_126,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.4217999999970061,2.5988999999985936]",0,37,37,30,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,105,l2,f,en,na,audio/105.wav,,l2_f_en_na_105,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.88439999999855,3.8506000000015774]",0,38,38,9,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,169,l2,t,es,f0c,audio/169.wav,,l2_t_es_f0c_169,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.634100000001581,3.184300000004555]",0,39,39,53,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,099,l2,f,en,na,audio/099.wav,,l2_f_en_na_099,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.4065999999940004,3.3082999999969616]",0,40,40,3,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,101,l2,f,en,na,audio/101.wav,,l2_f_en_na_101,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.6388999999985572,4.601100000001452]",0,41,41,5,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,130,l2,f,sp,na,audio/130.wav,,l2_f_sp_na_130,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.552600000001462,3.2017000000030293]",0,42,42,34,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,127,l2,f,sp,na,audio/127.wav,,l2_f_sp_na_127,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[2.1829999999999927,2.8168000000044913]",0,43,43,31,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,109,l2,f,en,na,audio/109.wav,,l2_f_en_na_109,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift"",""lshift"",""lshift""]","[1.4177000000030375,1.8053000000045358,2.2326000000015256,3.0661000000014837]",0,44,44,13,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,120,l2,f,se,na,audio/120.wav,,l2_f_se_na_120,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.8017000000029384,3.3218000000044867]",0,45,45,24,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,112,l2,f,se,na,audio/112.wav,,l2_f_se_na_112,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.5668999999985544,2.149000000000001]",0,46,46,16,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,170,l2,t,es,f0c,audio/170.wav,,l2_t_es_f0c_170,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.467999999999961,2.014900000005923]",0,47,47,54,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,121,l2,f,sp,na,audio/121.wav,,l2_f_sp_na_121,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.2200000000000273,2.2028000000044585]",0,48,48,25,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,026,l2,t,es,na,audio/026.wav,,l2_t_es_na_026,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.8215000000000146,2.316600000001472]",0,49,49,40,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,129,l2,f,sp,na,audio/129.wav,,l2_f_sp_na_129,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""rshift""]","[1.5888000000045395,3.2366000000015447]",0,50,50,33,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,107,l2,f,en,na,audio/107.wav,,l2_f_en_na_107,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""lshift""]","[1.9346000000015238,2.7224000000060187]",0,51,51,11,1,
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,030,l2,t,es,na,audio/030.wav,,l2_t_es_na_030,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.9003999999985126,3.106200000003014]",0,52,52,44,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,115,l2,f,se,na,audio/115.wav,,l2_f_se_na_115,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.4676000000015392,2.3171999999955233]",0,53,53,19,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,113,l2,f,se,na,audio/113.wav,,l2_f_se_na_113,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.5007999999970707,2.2725000000000364]",0,54,54,17,1,1
070,001,2023-09-22_13h39.35.259,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
