participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_trial_key.rt,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_trial_loop.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,079,l1,f,se,na,audio/079.wav,,l1_f_se_na_079,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.8659999999999854],0,11,11,18,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,012,l1,t,es,na,audio/012.wav,,l1_t_es_na_012,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.507000000000005,2.7889999999999873]",0,12,12,36,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,076,l1,f,se,na,audio/076.wav,,l1_f_se_na_076,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.27800000000002],0,13,13,15,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,068,l1,f,en,na,audio/068.wav,,l1_f_en_na_068,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.7550000000000523],0,14,14,7,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,155,l1,t,es,f0c,audio/155.wav,,l1_t_es_f0c_155,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.579999999999984,2.430999999999983]",0,15,15,49,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,063,l1,f,en,na,audio/063.wav,,l1_f_en_na_063,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.4379999999999882],0,16,16,2,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,090,l1,f,sp,na,audio/090.wav,,l1_f_sp_na_090,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.886000000000024],0,17,17,29,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,084,l1,f,se,na,audio/084.wav,,l1_f_se_na_084,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.4850000000000136,3.3380000000000223]",0,18,18,23,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,011,l1,t,es,na,audio/011.wav,,l1_t_es_na_011,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.5299999999999727],0,19,19,35,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,092,l1,f,sp,na,audio/092.wav,,l1_f_sp_na_092,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.5629999999999882],0,20,20,31,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,016,l1,t,es,na,audio/016.wav,,l1_t_es_na_016,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.538000000000011,3.393000000000029]",0,21,21,40,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,089,l1,f,sp,na,audio/089.wav,,l1_f_sp_na_089,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.454999999999984],0,22,22,28,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,095,l1,f,sp,na,audio/095.wav,,l1_f_sp_na_095,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.6289999999999623],0,23,23,34,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,069,l1,f,en,na,audio/069.wav,,l1_f_en_na_069,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.8079999999999927],0,24,24,8,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,094,l1,f,sp,na,audio/094.wav,,l1_f_sp_na_094,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.7420000000000186],0,25,25,33,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,067,l1,f,en,na,audio/067.wav,,l1_f_en_na_067,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.808999999999969],0,26,26,6,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,020,l1,t,es,na,audio/020.wav,,l1_t_es_na_020,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.677000000000021],0,27,27,44,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,158,l1,t,es,f0c,audio/158.wav,,l1_t_es_f0c_158,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.7210000000000036],0,28,28,52,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,086,l1,f,sp,na,audio/086.wav,,l1_f_sp_na_086,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.3630000000000564],0,29,29,25,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,082,l1,f,se,na,audio/082.wav,,l1_f_se_na_082,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.6090000000000373],0,30,30,21,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,160,l1,t,es,f0c,audio/160.wav,,l1_t_es_f0c_160,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.907000000000039],0,31,31,54,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,085,l1,f,se,na,audio/085.wav,,l1_f_se_na_085,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[2.0580000000001064],0,32,32,24,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,014,l1,t,es,na,audio/014.wav,,l1_t_es_na_014,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.629000000000019],0,33,33,38,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,159,l1,t,es,f0c,audio/159.wav,,l1_t_es_f0c_159,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.822999999999979,2.8309999999999036]",0,34,34,53,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,080,l1,f,se,na,audio/080.wav,,l1_f_se_na_080,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.8349999999999227],0,35,35,19,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,074,l1,f,en,na,audio/074.wav,,l1_f_en_na_074,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.6380000000000337],0,36,36,13,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,091,l1,f,sp,na,audio/091.wav,,l1_f_sp_na_091,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.816000000000031],0,37,37,30,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,064,l1,f,en,na,audio/064.wav,,l1_f_en_na_064,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.9560000000000173],0,38,38,3,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,075,l1,f,en,na,audio/075.wav,,l1_f_en_na_075,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.9629999999999654],0,39,39,14,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,017,l1,t,es,na,audio/017.wav,,l1_t_es_na_017,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.366999999999962,2.8029999999999973]",0,40,40,41,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,152,l1,t,es,f0c,audio/152.wav,,l1_t_es_f0c_152,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.7139999999999418,2.4489999999999554]",0,41,41,46,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,070,l1,f,en,na,audio/070.wav,,l1_f_en_na_070,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[2.241999999999962],0,42,42,9,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,151,l1,t,es,f0c,audio/151.wav,,l1_t_es_f0c_151,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5960000000000036,2.2210000000000036]",0,43,43,45,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,066,l1,f,en,na,audio/066.wav,,l1_f_en_na_066,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.5049999999999955],0,44,44,5,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.6609999999999445],0,45,45,11,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,081,l1,f,se,na,audio/081.wav,,l1_f_se_na_081,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.47199999999998],0,46,46,20,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,061,l1,f,en,na,audio/061.wav,,l1_f_en_na_061,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.747000000000071],0,47,47,0,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.8759999999999764],0,48,48,16,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,078,l1,f,se,na,audio/078.wav,,l1_f_se_na_078,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.6879999999999882],0,49,49,17,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,157,l1,t,es,f0c,audio/157.wav,,l1_t_es_f0c_157,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.7039999999999509,2.34699999999998]",0,50,50,51,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,093,l1,f,sp,na,audio/093.wav,,l1_f_sp_na_093,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.4790000000000418,1.7530000000000427]",0,51,51,32,1,
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,013,l1,t,es,na,audio/013.wav,,l1_t_es_na_013,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.8260000000000218,2.7970000000000255]",0,52,52,37,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,019,l1,t,es,na,audio/019.wav,,l1_t_es_na_019,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.7409999999999854,3.0539999999999736]",0,53,53,43,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,083,l1,f,se,na,audio/083.wav,,l1_f_se_na_083,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.8900000000001],0,54,54,22,1,1
073,001,2023-09-11_17h01.16.888,exp_g2,2022.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
