num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp_num,image,image_alt,left_img,right_img,image_dir,cs,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp1_trial_cross.started,exp1_trial_key.started,exp1_trial_cross.stopped,exp1_trial_sound.started,exp1_trial_key.keys,exp1_trial_key.rt,exp1_cross.started,exp1_key.started,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_cross.stopped,exp1_sound.started,exp2_trial_cross.started,exp2_trial_key.started,exp2_trial_cross.stopped,exp2_trial_sound.started,exp2_trial_key.stopped,exp2_trial_key.keys,exp2_trial_key.rt,exp2_cross.started,exp2_key.started,exp2_cross.stopped,exp2_sound.started,exp2_key.stopped,exp2_key.keys,exp2_key.rt,participant,session,date,expName,psychopyVersion,frameRate,
119.0,l2,f,se,na,../audio/119.wav,,l2_f_se_na_119,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,371.4642987080151,371.6948071660008,371.71197929093614,372.45236258261525,376.7129064160399,['rshift'],[1.468970707966946],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
109.0,l2,f,en,na,../audio/109.wav,,l2_f_en_na_109,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,24,24,13,,,,,,,,,,,,,,,,,,,,,376.7129064160399,376.9448730000295,376.96205037494656,377.70109137468194,381.96311545802746,['lshift'],[1.5729481669841334],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
118.0,l2,f,se,na,../audio/118.wav,,l2_f_se_na_118,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,25,25,22,,,,,,,,,,,,,,,,,,,,,381.96311545802746,382.1953019159846,382.2114531249972,382.95085704169855,387.2125071249902,['rshift'],[1.8611934588989243],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
27.0,l2,t,es,na,../audio/027.wav,,l2_t_es_na_027,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,26,26,41,,,,,,,,,,,,,,,,,,,,,387.2125071249902,387.4452235830249,387.4516389160417,388.2011737916075,392.46407554100733,"['lshift', 'rshift']","[1.7189337919699028, 2.3378290419932455]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
165.0,l2,t,es,f0c,../audio/165.wav,,l2_t_es_f0c_165,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,27,27,49,,,,,,,,,,,,,,,,,,,,,392.46407554100733,392.69523275003303,392.71018841594923,393.4514072077038,397.71516000002157,"['lshift', 'rshift']","[2.051642374950461, 2.4554349170066416]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
123.0,l2,f,sp,na,../audio/123.wav,,l2_f_sp_na_123,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,28,28,27,,,,,,,,,,,,,,,,,,,,,397.71516000002157,397.9450757500017,397.9617220830405,398.70153416664493,402.963407290983,['rshift'],[1.8918318329378963],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
108.0,l2,f,en,na,../audio/108.wav,,l2_f_en_na_108,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,29,29,12,,,,,,,,,,,,,,,,,,,,,402.963407290983,403.19510124996305,403.21165716601536,403.95052695769505,408.2132362079574,['lshift'],[1.594501291983761],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
104.0,l2,f,en,na,../audio/104.wav,,l2_f_en_na_104,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,30,30,8,,,,,,,,,,,,,,,,,,,,,408.2132362079574,408.444615541026,408.46176504099276,409.20233283267976,413.46469412499573,['lshift'],[1.6346276249969378],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
105.0,l2,f,en,na,../audio/105.wav,,l2_f_en_na_105,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,31,31,9,,,,,,,,,,,,,,,,,,,,,413.46469412499573,413.69509475002997,413.7113684579963,414.45133862464377,418.7127745830221,['lshift'],[1.3260501249460503],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
100.0,l2,f,en,na,../audio/100.wav,,l2_f_en_na_100,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,,,418.7127745830221,418.94471387495287,418.9617571249837,419.70051583269765,423.96440429100767,['lshift'],[1.5850421669892967],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
167.0,l2,t,es,f0c,../audio/167.wav,,l2_t_es_f0c_167,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,33,33,51,,,,,,,,,,,,,,,,,,,,,423.96440429100767,424.1945533750113,424.2116685829824,424.95164108270933,429.2111953330459,"['lshift', 'rshift']","[1.395279417047277, 2.343911667005159]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
125,l2,f,sp,na,../audio/125.wav,,l2_f_sp_na_125,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,34,34,29,,,,,,,,,,,,,,,,,,,,,429.2111953330459,429.4445190000115,429.4496833749581,430.2011282916103,434.4635837910464,['rshift'],[1.9617620840435848],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
162.0,l2,t,es,f0c,../audio/162.wav,,l2_t_es_f0c_162,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,35,35,46,,,,,,,,,,,,,,,,,,,,,434.4635837910464,434.69378612504806,434.7104666250525,435.4520723747012,439.7123305830173,"['rshift', 'lshift', 'lshift', 'rshift']","[1.1798753750044852, 1.779911958030425, 2.9208395830355585, 3.2359629169804975]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
120.0,l2,f,se,na,../audio/120.wav,,l2_f_se_na_120,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,36,36,24,,,,,,,,,,,,,,,,,,,,,439.7123305830173,439.94482491596136,439.95115754101425,440.7001159996182,444.9624883750221,"['rshift', 'lshift']","[1.593791167018935, 3.0311864590039477]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
127.0,l2,f,sp,na,../audio/127.wav,,l2_f_sp_na_127,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,37,37,31,,,,,,,,,,,,,,,,,,,,,444.9624883750221,445.1947344579967,445.2113395000342,445.95092674967987,450.21153062500525,['rshift'],[2.2178537090076134],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
25.0,l2,t,es,na,../audio/025.wav,,l2_t_es_na_025,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,38,38,39,,,,,,,,,,,,,,,,,,,,,450.21153062500525,450.44432612496894,450.4508185000159,451.20116566663296,455.4623809159966,"['lshift', 'rshift']","[2.5127156260423362, 3.0186666670488194]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
23.0,l2,t,es,na,../audio/023.wav,,l2_t_es_na_023,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,39,39,37,,,,,,,,,,,,,,,,,,,,,455.4623809159966,455.69428483303636,455.7110981659498,456.4504218326804,460.7167831660481,"['lshift', 'rshift']","[1.8358038339065388, 2.4581610838649794]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
163.0,l2,t,es,f0c,../audio/163.wav,,l2_t_es_f0c_163,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,40,40,47,,,,,,,,,,,,,,,,,,,,,460.7167831660481,460.9447917500511,460.9614582499489,461.70120312465974,465.963259125012,"['lshift', 'rshift']","[2.2920508339302614, 3.1009373338893056]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
29.0,l2,t,es,na,../audio/029.wav,,l2_t_es_na_029,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,41,41,43,,,,,,,,,,,,,,,,,,,,,465.963259125012,466.1946951659629,466.2110305830138,466.9512183326917,471.21334329096135,"['lshift', 'rshift']","[3.0441455009859055, 3.6255402509123087]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
126.0,l2,f,sp,na,../audio/126.wav,,l2_f_sp_na_126,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,42,42,30,,,,,,,,,,,,,,,,,,,,,471.21334329096135,471.4448155410355,471.4597331249388,472.2010778326696,476.4619055830408,['rshift'],[1.3850629579974338],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
96.0,l2,f,en,na,../audio/096.wav,,l2_f_en_na_096,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,43,43,0,,,,,,,,,,,,,,,,,,,,,476.4619055830408,476.69458437501453,476.7009349579457,477.45126070763604,481.71246974996757,['lshift'],[1.8464670829707757],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
122.0,l2,f,sp,na,../audio/122.wav,,l2_f_sp_na_122,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,44,44,26,,,,,,,,,,,,,,,,,,,,,481.71246974996757,481.9440941249486,481.9616054579383,482.7004644167066,486.96250991604757,['rshift'],[1.5926734170643613],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
113.0,l2,f,se,na,../audio/113.wav,,l2_f_se_na_113,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,45,45,17,,,,,,,,,,,,,,,,,,,,,486.96250991604757,487.19412454101257,487.21088858298026,487.9506407916235,492.21098837500904,['rshift'],[1.6714602509746328],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
115.0,l2,f,se,na,../audio/115.wav,,l2_f_se_na_115,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,46,46,19,,,,,,,,,,,,,,,,,,,,,492.21098837500904,492.44411112496164,492.45069270802196,493.20127087465175,497.46300179103855,"['rshift', 'lshift']","[1.7412992919562384, 2.6110642079729587]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
102.0,l2,f,en,na,../audio/102.wav,,l2_f_en_na_102,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,47,47,6,,,,,,,,,,,,,,,,,,,,,497.46300179103855,497.69419624994043,497.71075887500774,498.45074529160433,502.7128779159393,['lshift'],[1.5939719999441877],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
28.0,l2,t,es,na,../audio/028.wav,,l2_t_es_na_028,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,48,48,42,,,,,,,,,,,,,,,,,,,,,502.7128779159393,502.94389637501445,502.96061287494376,503.70001929166415,507.96214587497525,"['lshift', 'rshift']","[1.5598353759851307, 2.2563495009671897]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
161.0,l2,t,es,f0c,../audio/161.wav,,l2_t_es_f0c_161,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,49,49,45,,,,,,,,,,,,,,,,,,,,,507.96214587497525,508.1944053750485,508.21110841596965,508.951032791698,513.2130234159995,"['lshift', 'rshift']","[1.8048936668783426, 2.3608654169365764]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
30.0,l2,t,es,na,../audio/030.wav,,l2_t_es_na_030,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,50,50,44,,,,,,,,,,,,,,,,,,,,,513.2130234159995,513.4439420000417,513.4612390409457,514.2002852917105,518.4622824159451,"['lshift', 'rshift']","[1.4844463339541107, 2.526593833928928]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
26.0,l2,t,es,na,../audio/026.wav,,l2_t_es_na_026,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,51,51,40,,,,,,,,,,,,,,,,,,,,,518.4622824159451,518.6945742079988,518.7105332079809,519.4499652496927,523.7180971660418,"['lshift', 'rshift']","[1.594062250922434, 2.4778564588632435]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
170.0,l2,t,es,f0c,../audio/170.wav,,l2_t_es_f0c_170,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,52,52,54,,,,,,,,,,,,,,,,,,,,,523.7180971660418,523.9443773749517,523.9607855830109,524.6992941667015,528.9628272500122,"['lshift', 'rshift']","[1.5407877499237657, 2.302714291960001]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
130.0,l2,f,sp,na,../audio/130.wav,,l2_f_sp_na_130,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,53,53,34,,,,,,,,,,,,,,,,,,,,,528.9628272500122,529.1943268750329,529.2107370409649,529.9510807917143,534.2113410000456,['rshift'],[1.5002811669837683],070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
168.0,l2,t,es,f0c,../audio/168.wav,,l2_t_es_f0c_168,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,54,54,52,,,,,,,,,,,,,,,,,,,,,534.2113410000456,534.4434309999924,534.4605416250415,535.2007612916098,539.433967791032,"['lshift', 'rshift']","[1.6923935839440674, 2.263076750910841]",070,001,2023-05-05_16h30.18.907,exp_g1,2022.2.5,None,
