num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp_num,image,image_alt,left_img,right_img,image_dir,cs,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp1_trial_cross.started,exp1_trial_key.started,exp1_trial_cross.stopped,exp1_trial_sound.started,exp1_trial_key.keys,exp1_trial_key.rt,exp1_cross.started,exp1_key.started,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_cross.stopped,exp1_sound.started,exp2_trial_cross.started,exp2_trial_key.started,exp2_trial_cross.stopped,exp2_trial_sound.started,exp2_trial_key.stopped,exp2_trial_key.keys,exp2_trial_key.rt,exp2_cross.started,exp2_key.started,exp2_cross.stopped,exp2_sound.started,exp2_key.stopped,exp2_key.keys,exp2_key.rt,participant,session,date,expName,psychopyVersion,frameRate,
131.0,l1,t,es,f0u,../audio/131.wav,,l1_t_es_f0u_131,,,,,,,../image/cat.png,../image/flower.png,cat,lshift,1,cat,flower,cat,flower,None,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,155.00944220798556,155.22776683303528,lshift,1,2.155837625032291,155.25440320803318,155.98721083259832,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
11.0,l1,t,es,na,../audio/011.wav,,l1_t_es_na_011,,,,,,,../image/armchair.png,../image/bed.png,armchair,lshift,1,armchair,bed,armchair,bed,None,,,,,,,,,,0,46,46,35,,,,,,,,,,,,,,,,,,,157.4241050829878,157.63748987496365,rshift,0,3.217890292056836,157.67070124996826,158.39416891668614,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
62.0,l1,f,en,na,../audio/062.wav,,l1_f_en_na_062,,,,,,,../image/shoe.png,../image/ring.png,shoe,lshift,1,shoe,ring,shoe,ring,None,,,,,,,,,,0,47,47,1,,,,,,,,,,,,,,,,,,,160.89242854097392,161.11072204099037,lshift,1,2.2334907500771806,161.13755554100499,161.87001374963828,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
136.0,l1,t,es,f0u,../audio/136.wav,,l1_t_es_f0u_136,,,,,,,../image/city.png,../image/village.png,village,rshift,1,village,city,city,village,None,,,,,,,,,,0,48,48,50,,,,,,,,,,,,,,,,,,,163.389169165981,163.60308787494432,rshift,1,2.865509875002317,163.6375309160212,164.36122699961223,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
139.0,l1,t,es,f0u,../audio/139.wav,,l1_t_es_f0u_139,,,,,,,../image/restaurant.png,../image/hotel.png,restaurant,lshift,1,restaurant,hotel,restaurant,hotel,None,,,,,,,,,,0,49,49,53,,,,,,,,,,,,,,,,,,,166.5076228750404,166.72080845793243,lshift,1,2.774440792039968,166.75427050003782,167.4773645826538,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
88.0,l1,f,sp,na,../audio/088.wav,,l1_f_sp_na_088,,,,,,,../image/book.png,../image/cellphone.png,book,lshift,1,book,cellphone,book,cellphone,None,,,,,,,,,,0,50,50,27,,,,,,,,,,,,,,,,,,,169.5402966659749,169.75417516601738,lshift,1,2.146223457995802,169.7873998329742,170.51169745769974,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
80.0,l1,f,se,na,../audio/080.wav,,l1_f_se_na_080,,,,,,,../image/mouse.png,../image/rat.png,mouse,lshift,1,mouse,rat,mouse,rat,None,,,,,,,,,,0,51,51,19,,,,,,,,,,,,,,,,,,,171.936306291027,172.15405054099392,rshift,0,1.974483500001952,172.17554895801004,172.91093387460958,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
63.0,l1,f,en,na,../audio/063.wav,,l1_f_en_na_063,,,,,,,../image/woman.png,../image/man.png,man,rshift,1,man,woman,woman,man,None,,,,,,,,,,0,52,52,2,,,,,,,,,,,,,,,,,,,174.170886915992,174.37768054101616,rshift,1,1.796138625126332,174.4099587079836,175.13753916667,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
137.0,l1,t,es,f0u,../audio/137.wav,,l1_t_es_f0u_137,,,,,,,../image/jacket.png,../image/shirt.png,jacket,lshift,1,jacket,shirt,jacket,shirt,None,,,,,,,,,,0,53,53,51,,,,,,,,,,,,,,,,,,,176.21644129103515,176.4275970000308,lshift,1,2.082729500019923,176.45880050002597,177.1870157076667,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
15.0,l1,t,es,na,../audio/015.wav,,l1_t_es_na_015,,,,,,,../image/glasses.png,../image/jacket.png,glasses,lshift,1,glasses,jacket,glasses,jacket,None,,,,,,,,,,0,54,54,39,,,,,,,,,,,,,,,,,,,178.5445521660149,178.76014525000937,lshift,1,2.132350708008744,178.78726962499786,179.52097304159932,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr1,lt,tr,en,na,../practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,247.853826125036,248.0537467909744,248.09316391602624,248.80368408264283,253.06467337498907,['lshift'],[1.5931835420196876],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr2,lt,tr,en,na,../practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,253.06467337498907,253.2940355000319,253.30848295800388,254.0535751246537,258.3151448329445,['lshift'],[1.6446197079494596],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr3,lt,tr,sp,na,../practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,258.3151448329445,258.54374920798,258.55819754104596,259.30375666666464,263.5529621250462,['rshift'],[2.090639000060037],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr4,lt,tr,sp,na,../practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,263.5529621250462,263.7936018749606,263.7936018749606,264.55351266666935,268.8039780409308,['rshift'],[2.465778165962547],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr5,lt,tr,se,na,../practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,268.8039780409308,269.04343445796985,269.04343445796985,269.8088713326181,274.05346583295614,['rshift'],[1.5621409580344334],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr6,lt,tr,se,na,../practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,274.05346583295614,274.3022272499511,274.3022272499511,275.05349216662967,279.31081329099834,['rshift'],[1.5398060830775648],,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr7,lt,tr,es,na,../practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,279.31081329099834,279.5430824579671,279.5590857079951,280.30866783269835,284.5537145830458,"['lshift', 'rshift']","[1.678653541021049, 2.2889986250083894]",,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
tr8,lt,tr,es,na,../practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,284.5537145830458,284.792900832952,284.792900832952,285.55849395768405,289.7855540829478,"['lshift', 'rshift']","[1.498511208104901, 2.115279750083573]",,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
98.0,l2,f,en,na,../audio/098.wav,,l2_f_en_na_098,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,296.70610854099505,296.90974291600287,296.9532977079507,297.6594395416944,301.9220295000123,"['lshift', 'lshift']","[-0.44850095896981657, 1.483769082929939]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
166.0,l2,t,es,f0c,../audio/166.wav,,l2_t_es_f0c_166,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,50,,,,,,,,,,,,,,,,,,,,,301.9220295000123,302.15179641603027,302.16988216596656,302.91030354163763,307.1624012909597,"['lshift', 'rshift']","[1.56891725002788, 3.055687375017442]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
97.0,l2,f,en,na,../audio/097.wav,,l2_f_en_na_097,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,307.1624012909597,307.41028970794287,307.41028970794287,308.15926512465035,312.43101758300327,['lshift'],[1.2291259170742705],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
104.0,l2,f,en,na,../audio/104.wav,,l2_f_en_na_104,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,312.43101758300327,312.65312729100697,312.6745781250065,313.4193196666349,317.66294624994043,['lshift'],[1.406180875026621],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
29.0,l2,t,es,na,../audio/029.wav,,l2_t_es_na_029,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,4,4,43,,,,,,,,,,,,,,,,,,,,,317.66294624994043,317.9027321250178,317.9092012499459,318.6603738746528,322.9136109999381,"['lshift', 'rshift']","[1.2588738750200719, 2.553305583074689]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
108.0,l2,f,en,na,../audio/108.wav,,l2_f_en_na_108,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,,,,,,,,,322.9136109999381,323.1518039579969,323.15803179098293,323.9109201667054,328.16114087495953,"['lshift', 'lshift']","[1.3025056249462068, 2.3211351670324802]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
120.0,l2,f,se,na,../audio/120.wav,,l2_f_se_na_120,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,6,6,24,,,,,,,,,,,,,,,,,,,,,328.16114087495953,328.40814299997874,328.40814299997874,329.16851129167867,333.4203197499737,"['rshift', 'lshift']","[2.0255492090946063, 3.745808875071816]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
126.0,l2,f,sp,na,../audio/126.wav,,l2_f_sp_na_126,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,7,7,30,,,,,,,,,,,,,,,,,,,,,333.4203197499737,333.65920816594735,333.65920816594735,334.419894582654,338.6633263749536,['rshift'],[1.9085131250321865],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
165.0,l2,t,es,f0c,../audio/165.wav,,l2_t_es_f0c_165,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,8,8,49,,,,,,,,,,,,,,,,,,,,,338.6633263749536,338.90949641598854,338.90949641598854,339.6591806247054,343.91924095794093,"['lshift', 'rshift']","[1.301053083036095, 2.097628957941197]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
27.0,l2,t,es,na,../audio/027.wav,,l2_t_es_na_027,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,9,9,41,,,,,,,,,,,,,,,,,,,,,343.91924095794093,344.15187766600866,344.15855245804414,344.90996024961737,349.16324808297213,"['lshift', 'rshift']","[1.3267213749932125, 1.9446583340177312]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
110.0,l2,f,en,na,../audio/110.wav,,l2_f_en_na_110,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,10,10,14,,,,,,,,,,,,,,,,,,,,,349.16324808297213,349.4014922500355,349.40813458303455,350.1695652076198,354.4168347499799,['lshift'],[1.3950681660789996],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
116.0,l2,f,se,na,../audio/116.wav,,l2_f_se_na_116,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,11,11,20,,,,,,,,,,,,,,,,,,,,,354.4168347499799,354.6593091660179,354.6593091660179,355.4100589577031,359.6726048330311,['rshift'],[1.4778295410797],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
122.0,l2,f,sp,na,../audio/122.wav,,l2_f_sp_na_122,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,12,12,26,,,,,,,,,,,,,,,,,,,,,359.6726048330311,359.9102822910063,359.9179282080149,360.6695533326749,364.9200928750215,"['lshift', 'rshift']","[1.2359805409796536, 2.0154325830517337]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
117.0,l2,f,se,na,../audio/117.wav,,l2_f_se_na_117,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,13,13,21,,,,,,,,,,,,,,,,,,,,,364.9200928750215,365.15990054095164,365.15990054095164,365.91938991664597,370.1808625829872,['rshift'],[2.4968217499554157],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
127.0,l2,f,sp,na,../audio/127.wav,,l2_f_sp_na_127,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,14,14,31,,,,,,,,,,,,,,,,,,,,,370.1808625829872,370.4093400409911,370.4242695409339,371.1689740416516,375.41999937500805,['rshift'],[1.349257625057362],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
124.0,l2,f,sp,na,../audio/124.wav,,l2_f_sp_na_124,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,15,15,28,,,,,,,,,,,,,,,,,,,,,375.41999937500805,375.6593555000145,375.6593555000145,376.4096272916688,380.6705687500071,['rshift'],[1.3709983750013635],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
101.0,l2,f,en,na,../audio/101.wav,,l2_f_en_na_101,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,16,16,5,,,,,,,,,,,,,,,,,,,,,380.6705687500071,380.9011428329395,380.9194439579733,381.66945883265385,385.9148225829704,['lshift'],[1.218857791973278],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
24.0,l2,t,es,na,../audio/024.wav,,l2_t_es_na_024,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,17,17,38,,,,,,,,,,,,,,,,,,,,,385.9148225829704,386.1597929999698,386.1597929999698,386.9101368747108,391.17163854104,"['lshift', 'rshift']","[1.5290921670384705, 2.2299840840278193]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
130.0,l2,f,sp,na,../audio/130.wav,,l2_f_sp_na_130,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,18,18,34,,,,,,,,,,,,,,,,,,,,,391.17163854104,391.40115158294793,391.4190370000433,392.1692739576722,396.4133714999771,['rshift'],[1.3065010419813916],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
121.0,l2,f,sp,na,../audio/121.wav,,l2_f_sp_na_121,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,19,19,25,,,,,,,,,,,,,,,,,,,,,396.4133714999771,396.658908415935,396.658908415935,397.4192776246384,401.6795368749881,['rshift'],[1.3715163751039654],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
99.0,l2,f,en,na,../audio/099.wav,,l2_f_en_na_099,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,20,20,3,,,,,,,,,,,,,,,,,,,,,401.6795368749881,401.90963137499057,401.92362220794894,402.6604107076457,406.92009050003253,['lshift'],[1.777187459054403],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
115.0,l2,f,se,na,../audio/115.wav,,l2_f_se_na_115,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,21,21,19,,,,,,,,,,,,,,,,,,,,,406.92009050003253,407.1591258329572,407.1591258329572,407.9094355416639,412.17189379094634,"['rshift', 'lshift']","[1.3207523750606924, 2.4536500830436125]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
169.0,l2,t,es,f0c,../audio/169.wav,,l2_t_es_f0c_169,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,22,22,53,,,,,,,,,,,,,,,,,,,,,412.17189379094634,412.40947850001976,412.4188228750136,413.1596802076713,417.4193549579941,"['lshift', 'rshift']","[1.8507127499906346, 2.6955040000611916]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
22.0,l2,t,es,na,../audio/022.wav,,l2_t_es_na_022,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,23,23,36,,,,,,,,,,,,,,,,,,,,,417.4193549579941,417.65900720795617,417.65900720795617,418.40907091665235,422.6697681249352,"['lshift', 'rshift']","[1.4183799580205232, 2.232183458050713]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
162.0,l2,t,es,f0c,../audio/162.wav,,l2_t_es_f0c_162,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,24,24,46,,,,,,,,,,,,,,,,,,,,,422.6697681249352,422.9086737500038,422.9086737500038,423.65970845771176,427.92743366595823,"['lshift', 'rshift']","[1.4346522920532152, 2.171024167095311]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
109.0,l2,f,en,na,../audio/109.wav,,l2_f_en_na_109,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,25,25,13,,,,,,,,,,,,,,,,,,,,,427.92743366595823,428.1592955410015,428.17375133302994,428.91007891664435,433.16975808294956,['lshift'],[1.3207392499316484],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
118.0,l2,f,se,na,../audio/118.wav,,l2_f_se_na_118,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,26,26,22,,,,,,,,,,,,,,,,,,,,,433.16975808294956,433.4092445829883,433.4092445829883,434.16927237465666,438.4148150830297,['rshift'],[1.3366965419845656],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
167.0,l2,t,es,f0c,../audio/167.wav,,l2_t_es_f0c_167,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,27,27,51,,,,,,,,,,,,,,,,,,,,,438.4148150830297,438.65889133303426,438.65889133303426,439.4176743747123,443.6702752079582,"['lshift', 'rshift']","[1.498667792067863, 2.4538795420667157]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
96.0,l2,f,en,na,../audio/096.wav,,l2_f_en_na_096,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,28,28,0,,,,,,,,,,,,,,,,,,,,,443.6702752079582,443.90909158298746,443.9179639579961,444.6598275826002,448.93048383295536,['lshift'],[1.3526217921171337],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
119.0,l2,f,se,na,../audio/119.wav,,l2_f_se_na_119,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,29,29,23,,,,,,,,,,,,,,,,,,,,,448.93048383295536,449.1589480829425,449.17420795804355,449.9188224166321,454.1694931249367,"['rshift', 'lshift']","[1.4777789589716122, 2.8532596670556813]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
164.0,l2,t,es,f0c,../audio/164.wav,,l2_t_es_f0c_164,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,30,30,48,,,,,,,,,,,,,,,,,,,,,454.1694931249367,454.4082817500457,454.4082817500457,455.1689225827033,459.42430254095234,"['lshift', 'rshift']","[1.967941208044067, 2.6350085410522297]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
105.0,l2,f,en,na,../audio/105.wav,,l2_f_en_na_105,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,31,31,9,,,,,,,,,,,,,,,,,,,,,459.42430254095234,459.65891795803327,459.66806158295367,460.4190385416771,464.6697273750324,['lshift'],[1.3936521250288934],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
28.0,l2,t,es,na,../audio/028.wav,,l2_t_es_na_028,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,32,32,42,,,,,,,,,,,,,,,,,,,,,464.6697273750324,464.90881366597023,464.90881366597023,465.6688318326526,469.9191058749566,"['lshift', 'rshift']","[1.6363327910657972, 2.4273176250280812]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
107.0,l2,f,en,na,../audio/107.wav,,l2_f_en_na_107,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,33,33,11,,,,,,,,,,,,,,,,,,,,,469.9191058749566,470.15779183304403,470.15779183304403,470.91872049967446,475.170048333006,['lshift'],[1.4665825000265613],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
25.0,l2,t,es,na,../audio/025.wav,,l2_t_es_na_025,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,34,34,39,,,,,,,,,,,,,,,,,,,,,475.170048333006,475.4089351249859,475.4175150829833,476.1673408327081,480.43044512497727,"['lshift', 'rshift']","[1.219341333140619, 2.1818235410610214]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
30.0,l2,t,es,na,../audio/030.wav,,l2_t_es_na_030,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,35,35,44,,,,,,,,,,,,,,,,,,,,,480.43044512497727,480.6586834579939,480.6728668749565,481.41866624966883,485.6619054999901,"['lshift', 'rshift']","[1.2566600840073079, 2.505818459088914]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
128.0,l2,f,sp,na,../audio/128.wav,,l2_f_sp_na_128,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,36,36,32,,,,,,,,,,,,,,,,,,,,,485.66684645798523,485.90845645801164,485.90845645801164,486.6686903326229,490.9192456660094,['rshift'],[1.7690372919896618],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
125,l2,f,sp,na,../audio/125.wav,,l2_f_sp_na_125,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,37,37,29,,,,,,,,,,,,,,,,,,,,,490.9192456660094,491.1582851250423,491.1582851250423,491.9186785416134,496.1697083329782,['rshift'],[1.6784736660774797],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
168.0,l2,t,es,f0c,../audio/168.wav,,l2_t_es_f0c_168,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,38,38,52,,,,,,,,,,,,,,,,,,,,,496.1697083329782,496.4085042909719,496.417840625043,497.16810595762604,501.41983570798766,"['lshift', 'rshift']","[1.8782845421228558, 2.189802542096004]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
170.0,l2,t,es,f0c,../audio/170.wav,,l2_t_es_f0c_170,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,39,39,54,,,,,,,,,,,,,,,,,,,,,501.41983570798766,501.6593547910452,501.6669205829967,502.4091590826322,506.6797925409628,"['lshift', 'rshift']","[1.3720943329390138, 2.1486593750305474]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
113.0,l2,f,se,na,../audio/113.wav,,l2_f_se_na_113,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,40,40,17,,,,,,,,,,,,,,,,,,,,,506.6797925409628,506.9098670829553,506.92358304094523,507.66866245767255,511.92904170800466,"['rshift', 'lshift']","[1.3155269999988377, 2.1915570410201326]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
