"","num","list","cond","lang","type","mat_dur","exp1_key.keys","exp1_key.rt","exp1_key.corr","cor_rate","participant","group","prof","rt"
"1",21,"l2","t","es","na",0.704021,"lshift",2.0106,1,0.966666666666667,75,"exp_g2",-2,1.306579
"2",22,"l2","t","es","na",0.863963,"rshift",2.2637,1,0.966666666666667,75,"exp_g2",-2,1.399737
"3",23,"l2","t","es","na",0.806296,"lshift",2.5005,1,0.966666666666667,75,"exp_g2",-2,1.694204
"4",24,"l2","t","es","na",0.817267,"rshift",2.7794,1,0.966666666666667,75,"exp_g2",-2,1.962133
"5",25,"l2","t","es","na",0.909694,"lshift",2.3285,1,0.966666666666667,75,"exp_g2",-2,1.418806
"6",26,"l2","t","es","na",0.977641,"rshift",2.4099,1,0.966666666666667,75,"exp_g2",-2,1.432259
"7",27,"l2","t","es","na",0.619246,"lshift",2.1439,1,0.966666666666667,75,"exp_g2",-2,1.524654
"8",28,"l2","t","es","na",0.937816,"rshift",2.5108,1,0.966666666666667,75,"exp_g2",-2,1.572984
"9",30,"l2","t","es","na",1.133667,"rshift",2.4459,1,0.966666666666667,75,"exp_g2",-2,1.312233
"10",98,"l2","f","en","na",0.376142,"rshift",2.8726,1,0.966666666666667,75,"exp_g2",-2,2.496458
"11",99,"l2","f","en","na",0.462405,"lshift",1.8802,1,0.966666666666667,75,"exp_g2",-2,1.417795
"12",101,"l2","f","en","na",0.924484,"lshift",2.4033,1,0.966666666666667,75,"exp_g2",-2,1.478816
"13",102,"l2","f","en","na",1.021105,"rshift",2.3821,1,0.966666666666667,75,"exp_g2",-2,1.360995
"14",103,"l2","f","en","na",0.594925,"lshift",1.9954,1,0.966666666666667,75,"exp_g2",-2,1.400475
"15",106,"l2","f","en","na",1.203962,"rshift",2.5795,1,0.966666666666667,75,"exp_g2",-2,1.375538
"16",107,"l2","f","en","na",0.740095,"lshift",2.1589,1,0.966666666666667,75,"exp_g2",-2,1.418805
"17",108,"l2","f","en","na",0.818995,"rshift",2.3224,1,0.966666666666667,75,"exp_g2",-2,1.503405
"18",109,"l2","f","en","na",0.344097,"lshift",1.7093,1,0.966666666666667,75,"exp_g2",-2,1.365203
"19",110,"l2","f","en","na",0.973278,"rshift",3.0725,1,0.966666666666667,75,"exp_g2",-2,2.099222
"20",151,"l1","t","es","f0c",0.7884375,"lshift",2.193,1,0.966666666666667,75,"exp_g2",-2,1.4045625
"21",152,"l1","t","es","f0c",0.92128125,"rshift",2.387,1,0.966666666666667,75,"exp_g2",-2,1.46571875
"22",153,"l1","t","es","f0c",0.77825,"lshift",2.4274,1,0.966666666666667,75,"exp_g2",-2,1.64915
"23",154,"l1","t","es","f0c",0.91259375,"rshift",3.2518,1,0.966666666666667,75,"exp_g2",-2,2.33920625
"24",155,"l1","t","es","f0c",0.8595,"lshift",2.3653,1,0.966666666666667,75,"exp_g2",-2,1.5058
"25",156,"l1","t","es","f0c",0.974875,"rshift",2.9424,1,0.966666666666667,75,"exp_g2",-2,1.967525
"26",157,"l1","t","es","f0c",0.635125,"lshift",2.0665,1,0.966666666666667,75,"exp_g2",-2,1.431375
"27",158,"l1","t","es","f0c",0.9708125,"rshift",2.509,1,0.966666666666667,75,"exp_g2",-2,1.5381875
"28",159,"l1","t","es","f0c",1.1799375,"lshift",2.8446,1,0.966666666666667,75,"exp_g2",-2,1.6646625
"29",160,"l1","t","es","f0c",1.108625,"rshift",3.8271,1,0.966666666666667,75,"exp_g2",-2,2.718475
