"","num","list","cond","lang","type","mat_dur","exp1_key.keys","exp1_key.rt","exp1_key.corr","cor_rate","participant","group","prof","rt"
"1",22,"l2","t","es","na",0.863963,"rshift",2.6522,1,0.766666666666667,67,"exp_g2",-1,1.788237
"2",24,"l2","t","es","na",0.817267,"rshift",2.8863,1,0.766666666666667,67,"exp_g2",-1,2.069033
"3",27,"l2","t","es","na",0.619246,"lshift",2.5765,1,0.766666666666667,67,"exp_g2",-1,1.957254
"4",28,"l2","t","es","na",0.937816,"rshift",3.317,1,0.766666666666667,67,"exp_g2",-1,2.379184
"5",29,"l2","t","es","na",1.122001,"lshift",3.201,1,0.766666666666667,67,"exp_g2",-1,2.078999
"6",30,"l2","t","es","na",1.133667,"rshift",3.2216,1,0.766666666666667,67,"exp_g2",-1,2.087933
"7",98,"l2","f","en","na",0.376142,"rshift",2.2273,1,0.766666666666667,67,"exp_g2",-1,1.851158
"8",99,"l2","f","en","na",0.462405,"lshift",1.9751,1,0.766666666666667,67,"exp_g2",-1,1.512695
"9",101,"l2","f","en","na",0.924484,"lshift",2.6518,1,0.766666666666667,67,"exp_g2",-1,1.727316
"10",102,"l2","f","en","na",1.021105,"rshift",2.9522,1,0.766666666666667,67,"exp_g2",-1,1.931095
"11",103,"l2","f","en","na",0.594925,"lshift",2.6326,1,0.766666666666667,67,"exp_g2",-1,2.037675
"12",106,"l2","f","en","na",1.203962,"rshift",2.8905,1,0.766666666666667,67,"exp_g2",-1,1.686538
"13",107,"l2","f","en","na",0.740095,"lshift",2.5202,1,0.766666666666667,67,"exp_g2",-1,1.780105
"14",108,"l2","f","en","na",0.818995,"rshift",2.5863,1,0.766666666666667,67,"exp_g2",-1,1.767305
"15",109,"l2","f","en","na",0.344097,"lshift",2.12,1,0.766666666666667,67,"exp_g2",-1,1.775903
"16",110,"l2","f","en","na",0.973278,"rshift",2.5811,1,0.766666666666667,67,"exp_g2",-1,1.607822
"17",151,"l1","t","es","f0c",0.7884375,"lshift",2.8521,1,0.766666666666667,67,"exp_g2",-1,2.0636625
"18",152,"l1","t","es","f0c",0.92128125,"rshift",2.5859,1,0.766666666666667,67,"exp_g2",-1,1.66461875
"19",155,"l1","t","es","f0c",0.8595,"lshift",2.5026,1,0.766666666666667,67,"exp_g2",-1,1.6431
"20",156,"l1","t","es","f0c",0.974875,"rshift",4.3654,1,0.766666666666667,67,"exp_g2",-1,3.390525
"21",157,"l1","t","es","f0c",0.635125,"lshift",2.7356,1,0.766666666666667,67,"exp_g2",-1,2.100475
"22",159,"l1","t","es","f0c",1.1799375,"lshift",3.0817,1,0.766666666666667,67,"exp_g2",-1,1.9017625
"23",160,"l1","t","es","f0c",1.108625,"rshift",3.2854,1,0.766666666666667,67,"exp_g2",-1,2.176775
