"","num","list","cond","lang","type","mat_dur","exp1_key.keys","exp1_key.rt","exp1_key.corr","cor_rate","participant","group","prof","rt"
"1",21,"l2","t","es","na",0.704021,"lshift",2.2567,1,0.966666666666667,54,"exp_g2",8,1.552679
"2",22,"l2","t","es","na",0.863963,"rshift",3.3995,1,0.966666666666667,54,"exp_g2",8,2.535537
"3",23,"l2","t","es","na",0.806296,"lshift",2.8016,1,0.966666666666667,54,"exp_g2",8,1.995304
"4",24,"l2","t","es","na",0.817267,"rshift",3.1288,1,0.966666666666667,54,"exp_g2",8,2.311533
"5",25,"l2","t","es","na",0.909694,"lshift",2.4311,1,0.966666666666667,54,"exp_g2",8,1.521406
"6",26,"l2","t","es","na",0.977641,"rshift",2.3851,1,0.966666666666667,54,"exp_g2",8,1.407459
"7",27,"l2","t","es","na",0.619246,"lshift",2.0583,1,0.966666666666667,54,"exp_g2",8,1.439054
"8",28,"l2","t","es","na",0.937816,"rshift",3.0743,1,0.966666666666667,54,"exp_g2",8,2.136484
"9",29,"l2","t","es","na",1.122001,"lshift",2.7913,1,0.966666666666667,54,"exp_g2",8,1.669299
"10",30,"l2","t","es","na",1.133667,"rshift",2.958,1,0.966666666666667,54,"exp_g2",8,1.824333
"11",98,"l2","f","en","na",0.376142,"rshift",2.1352,1,0.966666666666667,54,"exp_g2",8,1.759058
"12",99,"l2","f","en","na",0.462405,"lshift",2.1399,1,0.966666666666667,54,"exp_g2",8,1.677495
"13",101,"l2","f","en","na",0.924484,"lshift",2.3769,1,0.966666666666667,54,"exp_g2",8,1.452416
"14",102,"l2","f","en","na",1.021105,"rshift",2.6344,1,0.966666666666667,54,"exp_g2",8,1.613295
"15",103,"l2","f","en","na",0.594925,"lshift",2.3404,1,0.966666666666667,54,"exp_g2",8,1.745475
"16",106,"l2","f","en","na",1.203962,"rshift",3.18,1,0.966666666666667,54,"exp_g2",8,1.976038
"17",107,"l2","f","en","na",0.740095,"lshift",2.7083,1,0.966666666666667,54,"exp_g2",8,1.968205
"18",108,"l2","f","en","na",0.818995,"rshift",2.8076,1,0.966666666666667,54,"exp_g2",8,1.988605
"19",109,"l2","f","en","na",0.344097,"lshift",1.8405,1,0.966666666666667,54,"exp_g2",8,1.496403
"20",110,"l2","f","en","na",0.973278,"rshift",2.4685,1,0.966666666666667,54,"exp_g2",8,1.495222
"21",151,"l1","t","es","f0c",0.7884375,"lshift",2.3964,1,0.966666666666667,54,"exp_g2",8,1.6079625
"22",152,"l1","t","es","f0c",0.92128125,"rshift",2.6077,1,0.966666666666667,54,"exp_g2",8,1.68641875
"23",153,"l1","t","es","f0c",0.77825,"lshift",2.7087,1,0.966666666666667,54,"exp_g2",8,1.93045
"24",155,"l1","t","es","f0c",0.8595,"lshift",2.3422,1,0.966666666666667,54,"exp_g2",8,1.4827
"25",156,"l1","t","es","f0c",0.974875,"rshift",2.6674,1,0.966666666666667,54,"exp_g2",8,1.692525
"26",157,"l1","t","es","f0c",0.635125,"lshift",2.763,1,0.966666666666667,54,"exp_g2",8,2.127875
"27",158,"l1","t","es","f0c",0.9708125,"rshift",3.2273,1,0.966666666666667,54,"exp_g2",8,2.2564875
"28",159,"l1","t","es","f0c",1.1799375,"lshift",3.6228,1,0.966666666666667,54,"exp_g2",8,2.4428625
"29",160,"l1","t","es","f0c",1.108625,"rshift",3.9841,1,0.966666666666667,54,"exp_g2",8,2.875475
