participant,group,list,cond,lang,type,num,exp_num,cs,correct_key,response,rt,is_correct,source,lextale,lextale_z,mat_dur
027,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,2.74060625,0,local,14,0.4022857887116734,0.91259374999999998
027,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.2124039999999998,1,local,14,0.4022857887116734,0.80629600000000001
027,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.868233,1,local,14,0.4022857887116734,1.133667
027,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.438938,1,local,14,0.4022857887116734,1.203962
027,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,3.4430250000000004,1,local,14,0.4022857887116734,0.97487500000000005
027,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.6133187500000001,1,local,14,0.4022857887116734,0.92128125000000005
027,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.180395,1,local,14,0.4022857887116734,0.46240500000000001
027,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,3.5748500000000005,1,local,14,0.4022857887116734,0.77825
027,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.419616,1,local,14,0.4022857887116734,0.92448399999999997
027,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.5332,1,local,14,0.4022857887116734,0.85950000000000004
027,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.4065875,1,local,14,0.4022857887116734,0.97081249999999997
027,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.4047749999999999,1,local,14,0.4022857887116734,0.59492500000000004
027,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,3.781233,1,local,14,0.4022857887116734,0.81726699999999997
027,exp_g2,l2,f,en,na,110,1,NA,rshift,lshift,1.610522,0,local,14,0.4022857887116734,0.97327799999999998
027,exp_g2,l2,t,es,na,028,1,NA,rshift,lshift,1.9913839999999998,0,local,14,0.4022857887116734,0.93781599999999998
027,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.917775,1,local,14,0.4022857887116734,1.108625
029,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.5666540000000002,1,local,0,-0.6477483038577789,0.61924599999999996
029,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.705037,1,local,0,-0.6477483038577789,0.86396300000000004
029,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.403395,1,local,0,-0.6477483038577789,0.46240500000000001
029,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.8035875,1,local,0,-0.6477483038577789,0.97081249999999997
029,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.7723039999999997,1,local,0,-0.6477483038577789,0.80629600000000001
029,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,2.213533,1,local,0,-0.6477483038577789,1.133667
029,exp_g2,l2,f,en,na,102,1,NA,rshift,lshift,3.4604950000000003,0,local,0,-0.6477483038577789,1.0211049999999999
029,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.5251625,1,local,0,-0.6477483038577789,0.78843750000000001
029,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,2.2035062499999998,0,local,0,-0.6477483038577789,0.91259374999999998
029,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,1.8276250000000003,1,local,0,-0.6477483038577789,0.97487500000000005
029,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.535905,1,local,0,-0.6477483038577789,0.74009499999999995
029,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.7001625,1,local,0,-0.6477483038577789,1.1799375000000001
029,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.8558750000000002,1,local,0,-0.6477483038577789,0.59492500000000004
029,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.839558,1,local,0,-0.6477483038577789,0.37614199999999998
029,exp_g2,l2,t,es,na,028,1,NA,rshift,lshift,2.792884,0,local,0,-0.6477483038577789,0.93781599999999998
029,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.8760750000000002,1,local,0,-0.6477483038577789,0.63512500000000005
029,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.079133,1,local,0,-0.6477483038577789,0.81726699999999997
029,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.490638,1,local,0,-0.6477483038577789,1.203962
029,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.8028049999999998,1,local,0,-0.6477483038577789,0.81899500000000003
029,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,2.80125,1,local,0,-0.6477483038577789,0.77825
029,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.479675,1,local,0,-0.6477483038577789,1.108625
029,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,1.7774990000000002,1,local,0,-0.6477483038577789,1.122001
029,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.655106,1,local,0,-0.6477483038577789,0.909694
029,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.458322,1,local,0,-0.6477483038577789,0.97327799999999998
029,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.64541875,1,local,0,-0.6477483038577789,0.92128125000000005
029,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.589703,1,local,0,-0.6477483038577789,0.34409699999999999
029,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.3615789999999999,1,local,0,-0.6477483038577789,0.70402100000000001
029,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.5233999999999996,1,local,0,-0.6477483038577789,0.85950000000000004
029,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.438516,1,local,0,-0.6477483038577789,0.92448399999999997
029,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.269359,1,local,0,-0.6477483038577789,0.97764099999999998
033,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.4640750000000002,1,local,12,0.2522809183446088,0.63512500000000005
033,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,2.010306,1,local,12,0.2522809183446088,0.909694
033,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.532684,1,local,12,0.2522809183446088,0.93781599999999998
033,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.3300874999999999,1,local,12,0.2522809183446088,0.97081249999999997
033,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.3073050000000004,1,local,12,0.2522809183446088,0.74009499999999995
033,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.3637540000000001,1,local,12,0.2522809183446088,0.61924599999999996
033,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,1.743125,1,local,12,0.2522809183446088,0.97487500000000005
033,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.171638,1,local,12,0.2522809183446088,1.203962
033,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.2125369999999998,1,local,12,0.2522809183446088,0.86396300000000004
033,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,1.5893330000000003,1,local,12,0.2522809183446088,0.81726699999999997
033,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,1.4833500000000002,1,local,12,0.2522809183446088,0.77825
033,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.362975,1,local,12,0.2522809183446088,0.59492500000000004
033,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.0416950000000003,1,local,12,0.2522809183446088,1.0211049999999999
033,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.1913624999999999,1,local,12,0.2522809183446088,0.78843750000000001
033,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.4025187499999998,1,local,12,0.2522809183446088,0.92128125000000005
033,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.264503,1,local,12,0.2522809183446088,0.34409699999999999
033,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.3934624999999998,1,local,12,0.2522809183446088,1.1799375000000001
033,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.389522,1,local,12,0.2522809183446088,0.97327799999999998
033,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.4051049999999998,1,local,12,0.2522809183446088,0.81899500000000003
033,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.4476580000000001,1,local,12,0.2522809183446088,0.37614199999999998
033,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.299,1,local,12,0.2522809183446088,0.85950000000000004
033,exp_g2,l2,t,es,na,029,1,NA,lshift,rshift,2.566999,0,local,12,0.2522809183446088,1.122001
033,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.5234039999999998,1,local,12,0.2522809183446088,0.80629600000000001
033,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.2776330000000002,1,local,12,0.2522809183446088,1.133667
033,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,1.505175,1,local,12,0.2522809183446088,1.108625
033,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.217416,1,local,12,0.2522809183446088,0.92448399999999997
033,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.213859,1,local,12,0.2522809183446088,0.97764099999999998
033,exp_g2,l1,t,es,f0c,154,1,NA,rshift,rshift,2.56150625,1,local,12,0.2522809183446088,0.91259374999999998
033,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.5439790000000002,1,local,12,0.2522809183446088,0.70402100000000001
033,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.236795,1,local,12,0.2522809183446088,0.46240500000000001
042,exp_g1,l1,t,es,na,011,1,NA,lshift,lshift,2.3621250000000003,1,local,22,1.002305270179932,0.94437499999999996
042,exp_g1,l1,t,es,na,018,1,NA,rshift,rshift,1.444325,1,local,22,1.002305270179932,0.90037500000000004
042,exp_g1,l1,t,es,na,016,1,NA,rshift,rshift,1.2527980000000003,1,local,22,1.002305270179932,1.6949019999999999
042,exp_g1,l1,f,en,na,067,1,NA,rshift,rshift,1.160496,1,local,22,1.002305270179932,0.95080399999999998
042,exp_g1,l1,t,es,f0u,136,1,NA,rshift,rshift,2.593025,1,local,22,1.002305270179932,0.97487500000000005
042,exp_g1,l1,f,en,na,068,1,NA,lshift,lshift,1.636816,1,local,22,1.002305270179932,0.60078399999999998
042,exp_g1,l1,f,en,na,064,1,NA,lshift,lshift,1.320128,1,local,22,1.002305270179932,0.42857200000000001
042,exp_g1,l1,f,en,na,073,1,NA,rshift,rshift,1.225724,1,local,22,1.002305270179932,0.87757600000000002
042,exp_g1,l1,f,en,na,072,1,NA,lshift,lshift,1.2267400000000002,1,local,22,1.002305270179932,0.83155999999999997
042,exp_g1,l1,f,en,na,075,1,NA,rshift,rshift,1.2046070000000002,1,local,22,1.002305270179932,0.913493
042,exp_g1,l1,t,es,f0u,132,1,NA,rshift,rshift,2.1262187499999996,1,local,22,1.002305270179932,0.92128125000000005
042,exp_g1,l1,t,es,f0u,137,1,NA,lshift,lshift,1.4417750000000003,1,local,22,1.002305270179932,0.63512500000000005
042,exp_g1,l1,t,es,na,019,1,NA,lshift,lshift,1.31377,1,local,22,1.002305270179932,1.44153
042,exp_g1,l1,t,es,f0u,135,1,NA,lshift,lshift,1.4337,1,local,22,1.002305270179932,0.85950000000000004
042,exp_g1,l1,f,en,na,063,1,NA,rshift,rshift,1.5909239999999998,1,local,22,1.002305270179932,0.35137600000000002
042,exp_g1,l1,f,en,na,074,1,NA,lshift,lshift,1.503816,1,local,22,1.002305270179932,0.396484
042,exp_g1,l1,t,es,f0u,140,1,NA,rshift,rshift,1.7148750000000001,1,local,22,1.002305270179932,1.108625
042,exp_g1,l1,t,es,f0u,133,1,NA,lshift,lshift,1.5321500000000001,1,local,22,1.002305270179932,0.77825
042,exp_g1,l1,t,es,na,012,1,NA,rshift,rshift,2.1615970000000004,1,local,22,1.002305270179932,0.82370299999999996
042,exp_g1,l1,f,en,na,071,1,NA,rshift,rshift,1.1844710000000003,1,local,22,1.002305270179932,1.2611289999999999
042,exp_g1,l1,t,es,f0u,138,1,NA,rshift,rshift,1.4864875,1,local,22,1.002305270179932,0.97081249999999997
042,exp_g1,l1,t,es,na,020,1,NA,rshift,rshift,1.41194,1,local,22,1.002305270179932,0.99675999999999998
042,exp_g1,l1,t,es,na,014,1,NA,rshift,rshift,1.481415,1,local,22,1.002305270179932,0.78868499999999997
042,exp_g1,l1,t,es,na,017,1,NA,lshift,lshift,1.344195,1,local,22,1.002305270179932,1.328805
042,exp_g1,l1,f,en,na,066,1,NA,lshift,lshift,1.4456989999999998,1,local,22,1.002305270179932,0.78000100000000006
042,exp_g1,l1,t,es,na,013,1,NA,lshift,lshift,1.558007,1,local,22,1.002305270179932,1.352093
042,exp_g1,l1,t,es,f0u,139,1,NA,lshift,lshift,1.6950625,1,local,22,1.002305270179932,1.1799375000000001
042,exp_g1,l1,t,es,na,015,1,NA,lshift,lshift,1.4815860000000003,1,local,22,1.002305270179932,0.88211399999999995
042,exp_g1,l1,t,es,f0u,134,1,NA,rshift,rshift,1.9283062499999999,1,local,22,1.002305270179932,0.91259374999999998
042,exp_g1,l1,t,es,f0u,131,1,NA,lshift,lshift,1.4220625,1,local,22,1.002305270179932,0.78843750000000001
054,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,2.127875,1,local,8,-0.047728822389520455,0.63512500000000005
054,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,1.93045,1,local,8,-0.047728822389520455,0.77825
054,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.9886049999999997,1,local,8,-0.047728822389520455,0.81899500000000003
054,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.9682050000000002,1,local,8,-0.047728822389520455,0.74009499999999995
054,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,2.4428624999999995,1,local,8,-0.047728822389520455,1.1799375000000001
054,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,2.1364840000000003,1,local,8,-0.047728822389520455,0.93781599999999998
054,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.9760380000000002,1,local,8,-0.047728822389520455,1.203962
054,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.6864187499999999,1,local,8,-0.047728822389520455,0.92128125000000005
054,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.439054,1,local,8,-0.047728822389520455,0.61924599999999996
054,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,1.669299,1,local,8,-0.047728822389520455,1.122001
054,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.552679,1,local,8,-0.047728822389520455,0.70402100000000001
054,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.5214059999999998,1,local,8,-0.047728822389520455,0.909694
054,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.496403,1,local,8,-0.047728822389520455,0.34409699999999999
054,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.613295,1,local,8,-0.047728822389520455,1.0211049999999999
054,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,2.535537,1,local,8,-0.047728822389520455,0.86396300000000004
054,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,2.2564875,1,local,8,-0.047728822389520455,0.97081249999999997
054,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.4827,1,local,8,-0.047728822389520455,0.85950000000000004
054,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.677495,1,local,8,-0.047728822389520455,0.46240500000000001
054,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,1.6925250000000003,1,local,8,-0.047728822389520455,0.97487500000000005
054,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.407459,1,local,8,-0.047728822389520455,0.97764099999999998
054,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.7454749999999999,1,local,8,-0.047728822389520455,0.59492500000000004
054,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.6079624999999997,1,local,8,-0.047728822389520455,0.78843750000000001
054,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.7590580000000002,1,local,8,-0.047728822389520455,0.37614199999999998
054,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.452416,1,local,8,-0.047728822389520455,0.92448399999999997
054,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.995304,1,local,8,-0.047728822389520455,0.80629600000000001
054,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.8243330000000002,1,local,8,-0.047728822389520455,1.133667
054,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.8754750000000002,1,local,8,-0.047728822389520455,1.108625
054,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,2.05980625,0,local,8,-0.047728822389520455,0.91259374999999998
054,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.3115330000000003,1,local,8,-0.047728822389520455,0.81726699999999997
054,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.495222,1,local,8,-0.047728822389520455,0.97327799999999998
058,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,1.9634062499999998,0,local,3,-0.422740998307182,0.91259374999999998
058,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.4345370000000002,1,local,3,-0.422740998307182,0.86396300000000004
058,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.492175,1,local,3,-0.422740998307182,0.63512500000000005
058,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.492838,1,local,3,-0.422740998307182,1.203962
058,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.731758,1,local,3,-0.422740998307182,0.37614199999999998
058,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.367216,1,local,3,-0.422740998307182,0.92448399999999997
058,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.5073049999999997,1,local,3,-0.422740998307182,0.81899500000000003
058,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.706954,1,local,3,-0.422740998307182,0.61924599999999996
058,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.7461187500000002,1,local,3,-0.422740998307182,0.92128125000000005
058,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.3103219999999998,1,local,3,-0.422740998307182,0.97327799999999998
058,exp_g2,l2,t,es,na,028,1,NA,rshift,lshift,1.6744839999999999,0,local,3,-0.422740998307182,0.93781599999999998
058,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.6244624999999997,1,local,3,-0.422740998307182,1.1799375000000001
058,exp_g2,l2,f,en,na,102,1,NA,rshift,lshift,1.373195,0,local,3,-0.422740998307182,1.0211049999999999
058,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.527333,1,local,3,-0.422740998307182,1.133667
058,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.492804,1,local,3,-0.422740998307182,0.80629600000000001
058,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.604079,1,local,3,-0.422740998307182,0.70402100000000001
058,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.6149874999999998,1,local,3,-0.422740998307182,0.97081249999999997
058,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.6845029999999999,1,local,3,-0.422740998307182,0.34409699999999999
058,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,2.237025,1,local,3,-0.422740998307182,0.97487500000000005
058,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.4266590000000001,1,local,3,-0.422740998307182,0.97764099999999998
058,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,1.80715,1,local,3,-0.422740998307182,0.77825
058,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.4334050000000005,1,local,3,-0.422740998307182,0.74009499999999995
058,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.6745625,1,local,3,-0.422740998307182,0.78843750000000001
058,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.245695,1,local,3,-0.422740998307182,0.46240500000000001
058,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.620406,1,local,3,-0.422740998307182,0.909694
058,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,1.908299,1,local,3,-0.422740998307182,1.122001
058,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,1.7074330000000004,1,local,3,-0.422740998307182,0.81726699999999997
058,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.4983999999999997,1,local,3,-0.422740998307182,0.85950000000000004
058,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.6283750000000001,1,local,3,-0.422740998307182,0.59492500000000004
058,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.539575,1,local,3,-0.422740998307182,1.108625
062,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.537916,1,local,5,-0.27273612794011737,0.92448399999999997
062,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.6168750000000003,1,local,5,-0.27273612794011737,0.59492500000000004
062,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.698003,1,local,5,-0.27273612794011737,0.34409699999999999
062,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.3292590000000002,1,local,5,-0.27273612794011737,0.97764099999999998
062,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.3860625,1,local,5,-0.27273612794011737,0.78843750000000001
062,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.8417789999999998,1,local,5,-0.27273612794011737,0.70402100000000001
062,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.4597624999999999,1,local,5,-0.27273612794011737,1.1799375000000001
062,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.344395,1,local,5,-0.27273612794011737,0.46240500000000001
062,exp_g2,l2,t,es,na,029,1,NA,lshift,rshift,1.551199,0,local,5,-0.27273612794011737,1.122001
062,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,1.6780500000000003,1,local,5,-0.27273612794011737,0.77825
062,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.3689,1,local,5,-0.27273612794011737,0.85950000000000004
062,exp_g2,l2,t,es,na,025,1,NA,lshift,rshift,1.700106,0,local,5,-0.27273612794011737,0.909694
062,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.487495,1,local,5,-0.27273612794011737,1.0211049999999999
062,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.2725050000000002,1,local,5,-0.27273612794011737,0.74009499999999995
062,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.35501875,1,local,5,-0.27273612794011737,0.92128125000000005
062,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.4570875,1,local,5,-0.27273612794011737,0.97081249999999997
062,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.791105,1,local,5,-0.27273612794011737,0.81899500000000003
062,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,2.072284,1,local,5,-0.27273612794011737,0.93781599999999998
062,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.5389380000000001,1,local,5,-0.27273612794011737,1.203962
062,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.4850750000000001,1,local,5,-0.27273612794011737,0.63512500000000005
062,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,2.07350625,0,local,5,-0.27273612794011737,0.91259374999999998
062,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.291522,1,local,5,-0.27273612794011737,0.97327799999999998
062,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.6466580000000002,1,local,5,-0.27273612794011737,0.37614199999999998
062,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.4890370000000002,1,local,5,-0.27273612794011737,0.86396300000000004
062,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,1.908175,1,local,5,-0.27273612794011737,1.108625
062,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.498933,1,local,5,-0.27273612794011737,1.133667
062,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.121833,1,local,5,-0.27273612794011737,0.81726699999999997
062,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.3955540000000002,1,local,5,-0.27273612794011737,0.61924599999999996
062,exp_g2,l2,t,es,na,023,1,NA,lshift,rshift,1.461004,0,local,5,-0.27273612794011737,0.80629600000000001
064,exp_g2,l2,t,es,na,025,1,NA,lshift,rshift,2.771606,0,local,6,-0.19773369275658506,0.909694
064,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,2.731099,1,local,6,-0.19773369275658506,1.122001
064,exp_g2,l1,t,es,f0c,154,1,NA,rshift,rshift,2.51520625,1,local,6,-0.19773369275658506,0.91259374999999998
064,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.728875,1,local,6,-0.19773369275658506,0.59492500000000004
064,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.951258,1,local,6,-0.19773369275658506,0.37614199999999998
064,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.5885624999999999,1,local,6,-0.19773369275658506,1.1799375000000001
064,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.3469030000000002,1,local,6,-0.19773369275658506,0.34409699999999999
064,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.339722,1,local,6,-0.19773369275658506,0.97327799999999998
064,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.4100330000000003,1,local,6,-0.19773369275658506,0.81726699999999997
064,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.7049624999999997,1,local,6,-0.19773369275658506,0.78843750000000001
064,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.603479,1,local,6,-0.19773369275658506,0.70402100000000001
064,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,3.045275,1,local,6,-0.19773369275658506,1.108625
064,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.343305,1,local,6,-0.19773369275658506,0.81899500000000003
064,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.4581050000000002,1,local,6,-0.19773369275658506,0.74009499999999995
064,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,2.1694500000000003,1,local,6,-0.19773369275658506,0.77825
064,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.4398950000000001,1,local,6,-0.19773369275658506,0.46240500000000001
064,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,2.769025,1,local,6,-0.19773369275658506,0.97487500000000005
064,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.677895,1,local,6,-0.19773369275658506,1.0211049999999999
064,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.647004,1,local,6,-0.19773369275658506,0.80629600000000001
064,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.978875,1,local,6,-0.19773369275658506,0.63512500000000005
064,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.44131875,1,local,6,-0.19773369275658506,0.92128125000000005
064,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.676559,1,local,6,-0.19773369275658506,0.97764099999999998
064,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.5775379999999999,1,local,6,-0.19773369275658506,1.203962
064,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.436916,1,local,6,-0.19773369275658506,0.92448399999999997
064,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.3150369999999998,1,local,6,-0.19773369275658506,0.86396300000000004
064,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.2520840000000002,1,local,6,-0.19773369275658506,0.93781599999999998
