"","num","list","cond","lang","type","mat_dur","exp_num","participant","group","prof","cor_rate","rt_cs","rt_mat"
"1",11,"l1","t","es","na",0.944375,2,58,"exp_g2",3,0.666666666666667,0.76779999999701,1.655424999997
"2",12,"l1","t","es","na",0.823703,2,58,"exp_g2",3,0.666666666666667,0.899700000003008,1.774797
"3",13,"l1","t","es","na",1.352093,2,58,"exp_g2",3,0.666666666666667,1.29990000000601,1.44290700000007
"4",14,"l1","t","es","na",0.788685,2,58,"exp_g2",3,0.666666666666667,1.55329999999702,2.56131499999997
"5",15,"l1","t","es","na",0.882114,2,58,"exp_g2",3,0.666666666666667,0.717700000002992,1.66718600000445
"6",16,"l1","t","es","na",1.694902,2,58,"exp_g2",3,0.666666666666667,1.74200000000008,1.55759800000005
"7",17,"l1","t","es","na",1.328805,2,58,"exp_g2",3,0.666666666666667,1.24680000000444,1.37049500000454
"8",18,"l1","t","es","na",0.900375,2,58,"exp_g2",3,0.666666666666667,1.10630000000447,1.6627250000015
"9",19,"l1","t","es","na",1.44153,2,58,"exp_g2",3,0.666666666666667,1.19760000000144,1.57057000000145
"10",20,"l1","t","es","na",0.99676,2,58,"exp_g2",3,0.666666666666667,0.967799999997055,1.63574000000005
"11",141,"l2","t","es","f0u",0.75509375,2,58,"exp_g2",3,0.666666666666667,0.41889999999853,1.87690625000006
"12",142,"l2","t","es","f0u",0.73509375,2,58,"exp_g2",3,0.666666666666667,0.784600000001547,1.90080624999851
"13",143,"l2","t","es","f0u",1.55846875,2,58,"exp_g2",3,0.666666666666667,1.29979999999699,1.49043124999853
"14",144,"l2","t","es","f0u",0.69834375,2,58,"exp_g2",3,0.666666666666667,0.517800000004513,1.71685625000298
"15",145,"l2","t","es","f0u",0.825,2,58,"exp_g2",3,0.666666666666667,0.716900000005922,1.54430000000439
"16",146,"l2","t","es","f0u",1.63628125,2,58,"exp_g2",3,0.666666666666667,1.48320000000302,1.3788187500015
"17",147,"l2","t","es","f0u",1.025125,2,58,"exp_g2",3,0.666666666666667,1.19270000000302,1.58937500000002
"18",148,"l2","t","es","f0u",0.739,2,58,"exp_g2",3,0.666666666666667,0.267199999995568,1.65109999999405
"19",149,"l2","t","es","f0u",1.2804375,2,58,"exp_g2",3,0.666666666666667,1.22230000000445,1.57106249999999
"20",150,"l2","t","es","f0u",0.82653125,2,58,"exp_g2",3,0.666666666666667,0.870100000001571,1.70876875000455
