num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp_num,image,image_alt,left_img,right_img,image_dir,cs,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp1_trial_key.started,exp1_trial_sound.started,exp1_trial_key.keys,exp1_trial_key.rt,exp1_key.started,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_sound.started,exp2_trial_key.started,exp2_trial_sound.started,exp2_trial_key.keys,exp2_trial_key.rt,exp2_key.started,exp2_sound.started,exp2_key.keys,exp2_key.rt,participant,session,date,expName,psychopyVersion,frameRate,
133.0,l1,t,es,f0u,../audio/133.wav,,l1_t_es_f0u_133,,,,,,,../image/cellphone.png,../image/book.png,cellphone,lshift,1,cellphone,book,cellphone,book,None,,,,,,,,,,0,34,34,47,,,,,,,,,,,,,,,,,203.34175345901167,lshift,1,4.099327666044701,204.30477679166168,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
81.0,l1,f,se,na,../audio/081.wav,,l1_f_se_na_081,,,,,,,../image/boxers.png,../image/sweatpants.png,sweatpants,rshift,1,sweatpants,boxers,boxers,sweatpants,None,,,,,,,,,,0,35,35,20,,,,,,,,,,,,,,,,,207.49132883397397,rshift,1,4.098142500035465,208.4547722506725,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
65.0,l1,f,en,na,../audio/065.wav,,l1_f_en_na_065,,,,,,,../image/computer.png,../image/book.png,book,rshift,1,book,computer,computer,book,None,,,,,,,,,,0,36,36,4,,,,,,,,,,,,,,,,,211.63528758398024,rshift,1,2.2646070410264656,212.597776291663,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
71.0,l1,f,en,na,../audio/071.wav,,l1_f_en_na_071,,,,,,,../image/wallet.png,../image/plane.png,plane,rshift,1,plane,wallet,wallet,plane,None,,,,,,,,,,0,37,37,10,,,,,,,,,,,,,,,,,213.9508642089786,rshift,1,3.2039792500436306,214.9145532506557,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
77.0,l1,f,se,na,../audio/077.wav,,l1_f_se_na_077,,,,,,,../image/mashedpotatoes.png,../image/donut.png,donut,rshift,1,donut,mashedpotatoes,mashedpotatoes,donut,None,,,,,,,,,,0,38,38,16,,,,,,,,,,,,,,,,,217.2127099999925,rshift,1,2.546739500015974,218.17102225067018,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
132.0,l1,t,es,f0u,../audio/132.wav,,l1_t_es_f0u_132,,,,,,,../image/car.png,../image/grandma.png,grandma,rshift,1,grandma,car,car,grandma,None,,,,,,,,,,0,39,39,46,,,,,,,,,,,,,,,,,219.79706574999727,rshift,1,2.8579746250179596,220.772393750671,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
69.0,l1,f,en,na,../audio/069.wav,,l1_f_en_na_069,,,,,,,../image/bag.png,../image/shirt.png,shirt,rshift,1,shirt,bag,bag,shirt,None,,,,,,,,,,0,40,40,8,,,,,,,,,,,,,,,,,222.69343200000003,rshift,1,2.8561311660450883,223.66502120864268,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
17.0,l1,t,es,na,../audio/017.wav,,l1_t_es_na_017,,,,,,,../image/jug.png,../image/cat.png,jug,lshift,1,jug,cat,jug,cat,None,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,225.59724041697336,lshift,1,3.4185758330277167,226.56399687566253,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
15.0,l1,t,es,na,../audio/015.wav,,l1_t_es_na_015,,,,,,,../image/glasses.png,../image/jacket.png,glasses,lshift,1,glasses,jacket,glasses,jacket,None,,,,,,,,,,0,42,42,39,,,,,,,,,,,,,,,,,229.06199779198505,lshift,1,3.0037273750058375,230.03183395864133,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
62.0,l1,f,en,na,../audio/062.wav,,l1_f_en_na_062,,,,,,,../image/shoe.png,../image/ring.png,shoe,lshift,1,shoe,ring,shoe,ring,None,,,,,,,,,,0,43,43,1,,,,,,,,,,,,,,,,,232.1143929589889,lshift,1,3.0459486670442857,233.08176320867304,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
95.0,l1,f,sp,na,../audio/095.wav,,l1_f_sp_na_095,,,,,,,../image/socks.png,../image/key.png,key,rshift,1,key,socks,socks,key,None,,,,,,,,,,0,44,44,34,,,,,,,,,,,,,,,,,235.20425479201367,rshift,1,3.027868584031239,236.16937333369086,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
136.0,l1,t,es,f0u,../audio/136.wav,,l1_t_es_f0u_136,,,,,,,../image/city.png,../image/village.png,village,rshift,1,village,city,city,village,None,,,,,,,,,,0,45,45,50,,,,,,,,,,,,,,,,,238.2862708339817,rshift,1,4.1862074169912376,239.24834670866065,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
18.0,l1,t,es,na,../audio/018.wav,,l1_t_es_na_018,,,,,,,../image/cups.png,../image/napkins.png,napkins,rshift,1,napkins,cups,cups,napkins,None,,,,,,,,,,0,46,46,42,,,,,,,,,,,,,,,,,242.5217596250004,rshift,1,2.9849260830669664,243.48120270867756,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
84.0,l1,f,se,na,../audio/084.wav,,l1_f_se_na_084,,,,,,,../image/penthouse.png,../image/rocket.png,penthouse,lshift,1,penthouse,rocket,penthouse,rocket,None,,,,,,,,,,0,47,47,23,,,,,,,,,,,,,,,,,245.5647057919996,lshift,1,2.9803889580070972,246.52229475067386,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
92.0,l1,f,sp,na,../audio/092.wav,,l1_f_sp_na_092,,,,,,,../image/armchair.png,../image/dog.png,armchair,lshift,1,armchair,dog,armchair,dog,None,,,,,,,,,,0,48,48,31,,,,,,,,,,,,,,,,,248.59947600000305,lshift,1,2.404362375033088,249.55444883363478,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
75.0,l1,f,en,na,../audio/075.wav,,l1_f_en_na_075,,,,,,,../image/dog.png,../image/fish.png,fish,rshift,1,fish,dog,dog,fish,None,,,,,,,,,,0,49,49,14,,,,,,,,,,,,,,,,,251.04240483400645,rshift,1,3.3182680000318214,252.0149167086386,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
90.0,l1,f,sp,na,../audio/090.wav,,l1_f_sp_na_090,,,,,,,../image/bag.png,../image/bottle.png,bag,lshift,1,bag,bottle,bag,bottle,None,,,,,,,,,,0,50,50,29,,,,,,,,,,,,,,,,,254.403133084008,lshift,1,3.317324208037462,255.37100933364516,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
74.0,l1,f,en,na,../audio/074.wav,,l1_f_en_na_074,,,,,,,../image/boy.png,../image/woman.png,boy,lshift,1,boy,woman,boy,woman,None,,,,,,,,,,0,51,51,13,,,,,,,,,,,,,,,,,257.7664927499718,lshift,1,2.209720750048291,258.72688175068856,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
78.0,l1,f,se,na,../audio/078.wav,,l1_f_se_na_078,,,,,,,../image/airpods.png,../image/joycons.png,airpods,lshift,1,airpods,joycons,airpods,joycons,None,,,,,,,,,,0,52,52,17,,,,,,,,,,,,,,,,,260.02442408399656,lshift,1,2.682843499991577,260.98646866664444,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
76.0,l1,f,se,na,../audio/076.wav,,l1_f_se_na_076,,,,,,,../image/hotdog.png,../image/burger.png,hotdog,lshift,1,hotdog,burger,hotdog,burger,None,,,,,,,,,,0,53,53,15,,,,,,,,,,,,,,,,,262.7672523339861,lshift,1,3.0937317500356585,263.7209059166528,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
93.0,l1,f,sp,na,../audio/093.wav,,l1_f_sp_na_093,,,,,,,../image/boy.png,../image/book.png,book,rshift,1,book,boy,boy,book,None,,,,,,,,,,0,54,54,32,,,,,,,,,,,,,,,,,265.90926975000184,rshift,1,2.9350988330552354,266.87002604164104,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr1,lt,tr,en,na,../practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,295.105999041989,296.0540170416391,"['lshift', 'lshift']","[1.888311542046722, 4.1256379170226865]",,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr2,lt,tr,en,na,../practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,300.0867214999744,301.0536044586372,"['lshift', 'lshift']","[2.4240415830281563, 3.952466375019867]",,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr3,lt,tr,sp,na,../practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,305.09579491696786,306.0548032086847,['rshift'],[2.9268347910256125],,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr4,lt,tr,sp,na,../practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,310.0869014589698,311.05359704164243,"['rshift', 'lshift', 'rshift']","[0.11375470901839435, 2.612266875046771, 3.0769768340396695]",,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr5,lt,tr,se,na,../practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,315.0931209169794,316.0531533756914,None,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr6,lt,tr,se,na,../practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,320.0912962919683,321.05430758366515,"['rshift', 'rshift']","[0.15085725003154948, 3.540478417009581]",,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr7,lt,tr,es,na,../practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,325.0901285840082,326.05436516664145,['lshift'],[3.5096209589974023],,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
tr8,lt,tr,es,na,../practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,../image/america.png,../image/spain.png,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,330.0904766669846,331.0541536256826,['lshift'],[3.2741791250300594],,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
126.0,l2,f,sp,na,../audio/126.wav,,l2_f_sp_na_126,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,0,0,30,,,,,,,,,,,,,,342.82306529197376,343.75339545868724,"['lshift', 'rshift']","[-0.4082716249395162, 2.154877250024583]",KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
25.0,l2,t,es,na,../audio/025.wav,,l2_t_es_na_025,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,39,,,,,,,,,,,,,,347.8011952089728,348.7641847506786,['lshift'],[3.0798038750654086],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
114.0,l2,f,se,na,../audio/114.wav,,l2_f_se_na_114,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,2,2,18,,,,,,,,,,,,,,352.7972972089774,353.76290933369114,['rshift'],[2.052975583006628],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
170.0,l2,t,es,f0c,../audio/170.wav,,l2_t_es_f0c_170,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,3,3,54,,,,,,,,,,,,,,357.789374999993,358.7645823336827,['lshift'],[1.7932602080400102],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
102.0,l2,f,en,na,../audio/102.wav,,l2_f_en_na_102,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,362.79758370900527,363.7544461256514,['rshift'],[1.6117758330656216],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
29.0,l2,t,es,na,../audio/029.wav,,l2_t_es_na_029,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,5,5,43,,,,,,,,,,,,,,367.8036314169876,368.75377379166116,['lshift'],[1.8006474160356447],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
168.0,l2,t,es,f0c,../audio/168.wav,,l2_t_es_f0c_168,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,6,6,52,,,,,,,,,,,,,,372.7972394169774,373.75410291663525,['rshift'],[2.3027173330192454],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
123.0,l2,f,sp,na,../audio/123.wav,,l2_f_sp_na_123,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,7,7,27,,,,,,,,,,,,,,377.801960458979,378.763781583639,['rshift'],[2.008216292015277],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
124.0,l2,f,sp,na,../audio/124.wav,,l2_f_sp_na_124,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,8,8,28,,,,,,,,,,,,,,382.8002735839691,383.7537665836901,['rshift'],[2.4908204580424353],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
98.0,l2,f,en,na,../audio/098.wav,,l2_f_en_na_098,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,387.79874454200035,388.7540415836886,['lshift'],[1.9945425409823656],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
120.0,l2,f,se,na,../audio/120.wav,,l2_f_se_na_120,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,10,10,24,,,,,,,,,,,,,,392.7974853750202,393.7533382916629,['rshift'],[2.00002083304571],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
27.0,l2,t,es,na,../audio/027.wav,,l2_t_es_na_027,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,11,11,41,,,,,,,,,,,,,,397.7893908339902,398.75342245866,['lshift'],[2.138361417048145],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
112.0,l2,f,se,na,../audio/112.wav,,l2_f_se_na_112,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,12,12,16,,,,,,,,,,,,,,402.7998137919931,403.76378795865844,['rshift'],[2.986631208041217],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
105.0,l2,f,en,na,../audio/105.wav,,l2_f_en_na_105,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,13,13,9,,,,,,,,,,,,,,407.80042245896766,408.7638038336338,['lshift'],[2.164045125071425],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
130.0,l2,f,sp,na,../audio/130.wav,,l2_f_sp_na_130,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,14,14,34,,,,,,,,,,,,,,412.7999514170224,413.7637499586601,['rshift'],[2.036171166051645],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
162.0,l2,t,es,f0c,../audio/162.wav,,l2_t_es_f0c_162,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,15,15,46,,,,,,,,,,,,,,417.80054562498117,418.7536809586493,['lshift'],[2.1807895830716006],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
96.0,l2,f,en,na,../audio/096.wav,,l2_f_en_na_096,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,16,16,0,,,,,,,,,,,,,,422.79682816698914,423.7622004586776,['lshift'],[1.9609940420486964],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
30.0,l2,t,es,na,../audio/030.wav,,l2_t_es_na_030,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,17,17,44,,,,,,,,,,,,,,427.8005193750141,428.7636816256602,['lshift'],[2.196848417050205],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
108.0,l2,f,en,na,../audio/108.wav,,l2_f_en_na_108,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,18,18,12,,,,,,,,,,,,,,432.7986977499677,433.7636217916772,['lshift'],[1.7104595000273548],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
127.0,l2,f,sp,na,../audio/127.wav,,l2_f_sp_na_127,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,19,19,31,,,,,,,,,,,,,,437.79878204199485,438.763212541646,"['lshift', 'rshift']","[2.0663324170163833, 3.2063795840367675]",KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
99.0,l2,f,en,na,../audio/099.wav,,l2_f_en_na_099,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,20,20,3,,,,,,,,,,,,,,442.7986689169775,443.76347816666043,['lshift'],[2.724078750004992],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
119.0,l2,f,se,na,../audio/119.wav,,l2_f_se_na_119,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,21,21,23,,,,,,,,,,,,,,447.79900387499947,448.76347679167907,['rshift'],[1.6819221670157276],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
122.0,l2,f,sp,na,../audio/122.wav,,l2_f_sp_na_122,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,22,22,26,,,,,,,,,,,,,,452.7988914590096,453.75345158367804,['rshift'],[2.598928084014915],KF2,001,2023-04-24_12h55.48.207,exp_g1,2022.2.5,None,
