participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_key.rt,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,074,l1,f,en,na,audio/074.wav,,l1_f_en_na_074,,,,,,,image/boy.png,image/woman.png,boy,lshift,lshift,1,1.752,0,14,14,13,1,1,boy,woman,boy,woman,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,139,l1,t,es,f0u,audio/139.wav,,l1_t_es_f0u_139,,,,,,,image/restaurant.png,image/hotel.png,restaurant,lshift,lshift,1,2.8033,0,15,15,53,1,1,restaurant,hotel,restaurant,hotel,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,075,l1,f,en,na,audio/075.wav,,l1_f_en_na_075,,,,,,,image/dog.png,image/fish.png,fish,rshift,rshift,1,2.1912,0,16,16,14,1,1,fish,dog,dog,fish,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,061,l1,f,en,na,audio/061.wav,,l1_f_en_na_061,,,,,,,image/cat.png,image/dog.png,dog,rshift,rshift,1,1.8362,0,17,17,0,1,1,dog,cat,cat,dog,image/,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,069,l1,f,en,na,audio/069.wav,,l1_f_en_na_069,,,,,,,image/bag.png,image/shirt.png,shirt,rshift,rshift,1,2.2192,0,18,18,8,1,1,shirt,bag,bag,shirt,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,085,l1,f,se,na,audio/085.wav,,l1_f_se_na_085,,,,,,,image/loafers.png,image/sneakers.png,sneakers,rshift,rshift,1,3.03,0,19,19,24,1,1,sneakers,loafers,loafers,sneakers,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,091,l1,f,sp,na,audio/091.wav,,l1_f_sp_na_091,,,,,,,image/backpack.png,image/bracelet.png,bracelet,rshift,lshift,0,2.3963,0,20,20,30,1,1,bracelet,backpack,backpack,bracelet,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,068,l1,f,en,na,audio/068.wav,,l1_f_en_na_068,,,,,,,image/socks.png,image/book.png,socks,lshift,lshift,1,2.9253,0,21,21,7,1,1,socks,book,socks,book,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,084,l1,f,se,na,audio/084.wav,,l1_f_se_na_084,,,,,,,image/penthouse.png,image/rocket.png,penthouse,lshift,lshift,1,2.56,0,22,22,23,1,1,penthouse,rocket,penthouse,rocket,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,079,l1,f,se,na,audio/079.wav,,l1_f_se_na_079,,,,,,,image/sweatpants.png,image/jeans.png,jeans,rshift,rshift,1,2.3037,0,23,23,18,1,1,jeans,sweatpants,sweatpants,jeans,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,092,l1,f,sp,na,audio/092.wav,,l1_f_sp_na_092,,,,,,,image/armchair.png,image/dog.png,armchair,lshift,rshift,0,3.2126,0,24,24,31,1,1,armchair,dog,armchair,dog,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,016,l1,t,es,na,audio/016.wav,,l1_t_es_na_016,,,,,,,image/flipflops.png,image/bag.png,bag,rshift,rshift,1,3.1275,0,25,25,40,1,1,bag,flipflops,flipflops,bag,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,136,l1,t,es,f0u,audio/136.wav,,l1_t_es_f0u_136,,,,,,,image/city.png,image/village.png,village,rshift,rshift,1,2.8425,0,26,26,50,1,1,village,city,city,village,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,083,l1,f,se,na,audio/083.wav,,l1_f_se_na_083,,,,,,,image/donut.png,image/burger.png,burger,rshift,rshift,1,2.0976,0,27,27,22,1,1,burger,donut,donut,burger,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,062,l1,f,en,na,audio/062.wav,,l1_f_en_na_062,,,,,,,image/shoe.png,image/ring.png,shoe,lshift,lshift,1,1.8577,0,28,28,1,1,1,shoe,ring,shoe,ring,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,066,l1,f,en,na,audio/066.wav,,l1_f_en_na_066,,,,,,,image/bag.png,image/scarf.png,bag,lshift,lshift,1,2.1798,0,29,29,5,1,1,bag,scarf,bag,scarf,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,095,l1,f,sp,na,audio/095.wav,,l1_f_sp_na_095,,,,,,,image/socks.png,image/key.png,key,rshift,rshift,1,2.3343,0,30,30,34,1,1,key,socks,socks,key,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,014,l1,t,es,na,audio/014.wav,,l1_t_es_na_014,,,,,,,image/book.png,image/key.png,key,rshift,rshift,1,2.1162,0,31,31,38,1,1,key,book,book,key,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,093,l1,f,sp,na,audio/093.wav,,l1_f_sp_na_093,,,,,,,image/boy.png,image/book.png,book,rshift,rshift,1,1.7328,0,32,32,32,1,1,book,boy,boy,book,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,078,l1,f,se,na,audio/078.wav,,l1_f_se_na_078,,,,,,,image/airpods.png,image/joycons.png,airpods,lshift,lshift,1,1.8414,0,33,33,17,1,1,airpods,joycons,airpods,joycons,,,,,,,,,,,,,,,,
