participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_key.rt,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_trial_loop.ran,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,091,l1,f,sp,na,audio/091.wav,,l1_f_sp_na_091,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[1.9155999999996993],0,29,29,30,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,080,l1,f,se,na,audio/080.wav,,l1_f_se_na_080,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.2684000000003834,4.485000000000014]",0,30,30,19,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,075,l1,f,en,na,audio/075.wav,,l1_f_en_na_075,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.367299999999773],0,31,31,14,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,087,l1,f,sp,na,audio/087.wav,,l1_f_sp_na_087,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[2.750499999999988],0,32,32,26,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,073,l1,f,en,na,audio/073.wav,,l1_f_en_na_073,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.4833000000003267],0,33,33,12,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.3161000000001195],0,34,34,11,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,063,l1,f,en,na,audio/063.wav,,l1_f_en_na_063,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[1.9028999999998177],0,35,35,2,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,093,l1,f,sp,na,audio/093.wav,,l1_f_sp_na_093,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[2.133000000000038],0,36,36,32,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,085,l1,f,se,na,audio/085.wav,,l1_f_se_na_085,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""rshift"",""lshift""]","[2.634399999999914,2.9686999999996715,3.2694999999999936]",0,37,37,24,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,017,l1,t,es,na,audio/017.wav,,l1_t_es_na_017,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.800100000000157,3.300299999999879]",0,38,38,41,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,150,l2,t,es,f0u,audio/150.wav,,l2_t_es_f0u_150,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.400100000000066,2.940100000000143]",0,39,39,54,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,092,l1,f,sp,na,audio/092.wav,,l1_f_sp_na_092,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[2.732399999999984],0,40,40,31,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,019,l1,t,es,na,audio/019.wav,,l1_t_es_na_019,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.858500000000049,3.451799999999821]",0,41,41,43,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,149,l2,t,es,f0u,audio/149.wav,,l2_t_es_f0u_149,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.7690999999996393,3.2856999999996788]",0,42,42,53,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,142,l2,t,es,f0u,audio/142.wav,,l2_t_es_f0u_142,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.4201999999996815,2.970399999999927]",0,43,43,46,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,094,l1,f,sp,na,audio/094.wav,,l1_f_sp_na_094,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[3.069200000000137],0,44,44,33,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,078,l1,f,se,na,audio/078.wav,,l1_f_se_na_078,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.4007000000001426,3.1181000000000267]",0,45,45,17,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,147,l2,t,es,f0u,audio/147.wav,,l2_t_es_f0u_147,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.7161000000000968,3.1493000000002667]",0,46,46,51,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,062,l1,f,en,na,audio/062.wav,,l1_f_en_na_062,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.2347999999998365],0,47,47,1,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.5363000000002103,3.1358999999998787]",0,48,48,16,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,018,l1,t,es,na,audio/018.wav,,l1_t_es_na_018,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[3.5500999999995884,3.9750000000000227]",0,49,49,42,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,145,l2,t,es,f0u,audio/145.wav,,l2_t_es_f0u_145,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.7011999999997443,3.1351999999997133]",0,50,50,49,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,012,l1,t,es,na,audio/012.wav,,l1_t_es_na_012,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[3.3018000000002985,3.773400000000379]",0,51,51,36,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,069,l1,f,en,na,audio/069.wav,,l1_f_en_na_069,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[1.9696000000001277],0,52,52,8,1,
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,016,l1,t,es,na,audio/016.wav,,l1_t_es_na_016,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[3.2003000000003112,3.665300000000343]",0,53,53,40,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,081,l1,f,se,na,audio/081.wav,,l1_f_se_na_081,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.9162999999998647,3.4506000000001222]",0,54,54,20,1,1
075,001,2023-10-12_11h13.11.698,exp_g2,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
